time_minute,timestamp,load,forecast,Pset_UDP,B_set_UDP,Real_PV,Deviation_Factor,Grid_Power
2321.000000,2026-01-21 21:59:07,8648.555428,5159.919672,0.000000,0.000000,5091.252998,-0.013308,3557.302430
2322.000000,2026-01-21 21:59:07,6347.442476,995.267214,0.000000,0.000000,1080.621086,0.085760,5266.821390
2323.000000,2026-01-21 21:59:07,6384.626423,0.000000,0.000000,0.000000,0.000000,0.025719,6384.626423
2324.000000,2026-01-21 21:59:08,5273.630138,0.000000,0.000000,2823.302000,0.000000,-0.097293,2450.328138
2325.000000,2026-01-21 21:59:08,5042.910630,0.000000,0.000000,4235.882739,0.000000,0.090547,807.027891
2326.000000,2026-01-21 21:59:08,4627.719516,0.000000,0.000000,4204.662000,0.000000,-0.036673,423.057516
2327.000000,2026-01-21 21:59:08,4395.637452,0.000000,0.000000,4177.174000,0.000000,0.019170,218.463452
2328.000000,2026-01-21 21:59:08,4164.279452,0.000000,0.000000,5075.388000,0.000000,-0.047757,-911.108548
2329.000000,2026-01-21 21:59:08,4141.254236,0.000000,0.000000,5069.417932,0.000000,-0.020794,-928.163696
2330.000000,2026-01-21 21:59:08,4220.716902,0.000000,138.312528,6722.905584,0.000000,-0.083233,-2502.188682
2331.000000,2026-01-21 21:59:08,4311.323562,0.000000,2786.932824,5098.012000,0.000000,-0.052319,-786.688438
2332.000000,2026-01-21 21:59:08,4502.239331,0.000000,7578.740700,676.292857,0.000000,-0.065640,3825.946474
2333.000000,2026-01-21 21:59:08,4401.949969,0.000000,11428.639953,-2860.890000,0.000000,0.084975,7262.839969
2334.000000,2026-01-21 21:59:08,5047.064120,94.227775,13962.765357,-5212.637000,87.925396,-0.066885,10171.775724
2335.000000,2026-01-21 21:59:08,6053.090961,2559.844320,15666.380329,-6786.355000,2689.723532,0.050737,10149.722429
2336.000000,2026-01-21 21:59:08,6128.189499,7360.668756,16685.830997,-8043.022000,7121.012990,-0.032559,7050.198509
2337.000000,2026-01-21 21:59:08,7015.055253,11323.339540,16657.879573,-7837.991000,10670.541895,-0.057651,4182.504358
2338.000000,2026-01-21 21:59:08,7175.770996,14132.040910,15467.801340,-6623.611000,15183.980911,0.074437,-1384.598915
2339.000000,2026-01-21 21:59:08,7240.976195,15907.852400,13176.972056,-4303.799000,14735.200279,-0.073715,-3190.425084
2340.000000,2026-01-21 21:59:08,6896.795954,16518.445260,9545.156215,-713.992000,15768.494008,-0.045401,-8157.706054
2341.000000,2026-01-21 21:59:09,6878.121701,16146.769780,5237.247408,0.000000,14607.559840,-0.095326,-7729.438139
2342.000000,2026-01-21 21:59:09,6926.113939,14832.477350,1050.622452,0.000000,15494.946277,0.044663,-8568.832338
2343.000000,2026-01-21 21:59:09,6306.815938,12532.911060,0.000000,0.000000,12090.319718,-0.035314,-5783.503780
2344.000000,2026-01-21 21:59:09,6208.310405,9373.959264,0.000000,0.000000,9408.150589,0.003647,-3199.840184
2345.000000,2026-01-21 21:59:09,5868.099347,5079.522012,0.000000,0.000000,4660.798691,-0.082434,1207.300656
2346.000000,2026-01-21 21:59:09,5436.379841,974.846852,0.000000,0.000000,1056.440165,0.083699,4379.939676
2347.000000,2026-01-21 21:59:09,5541.290044,0.000000,0.000000,0.000000,0.000000,0.055072,5541.290044
2348.000000,2026-01-21 21:59:09,4636.829550,0.000000,0.000000,2009.011000,0.000000,0.069614,2627.818550
2349.000000,2026-01-21 21:59:09,4547.453798,0.000000,0.000000,4302.687000,0.000000,-0.079800,244.766798
2350.000000,2026-01-21 21:59:09,4307.834892,0.000000,0.000000,4268.518000,0.000000,-0.098726,39.316892
2351.000000,2026-01-21 21:59:09,4303.707731,0.000000,0.000000,4255.294000,0.000000,-0.042121,48.413731
2352.000000,2026-01-21 21:59:09,4211.929405,0.000000,0.000000,5165.000882,0.000000,-0.046023,-953.071477
2353.000000,2026-01-21 21:59:09,4109.717984,0.000000,0.000000,5184.925790,0.000000,0.019003,-1075.207806
2354.000000,2026-01-21 21:59:09,4104.735111,0.000000,118.345570,6879.911000,0.000000,-0.023873,-2775.175889
2355.000000,2026-01-21 21:59:09,4079.485046,0.000000,2751.746772,5242.242000,0.000000,0.014560,-1162.756954
2356.000000,2026-01-21 21:59:09,4262.508524,0.000000,7558.002612,775.447000,0.000000,0.034011,3487.061524
2357.000000,2026-01-21 21:59:09,4245.308727,0.000000,11598.859413,-2955.458000,0.000000,0.065925,7200.766727
2358.000000,2026-01-21 21:59:09,4784.064550,103.948915,14631.021636,-5754.742000,95.924529,-0.077195,10442.882021
2359.000000,2026-01-21 21:59:09,4745.741849,2314.422144,16491.288240,-7456.511000,2210.466087,-0.044917,9991.786762
2360.000000,2026-01-21 21:59:10,5361.037754,4082.011392,17294.513460,-8498.085000,4292.156573,0.051481,9566.966181
2361.000000,2026-01-21 21:59:10,5440.421431,8454.592164,17021.568828,-7948.732000,8630.626895,0.020821,4758.526536
2362.000000,2026-01-21 21:59:10,5624.004413,11973.777000,15698.753757,-6565.247000,11422.643868,-0.046028,766.607545
2363.000000,2026-01-21 21:59:10,5753.914550,14173.001860,12379.992046,-3203.522000,15478.085737,0.092082,-6520.649187
2364.000000,2026-01-21 21:59:10,5718.948871,15138.460750,5191.155612,4808.844000,15732.374375,0.039232,-14822.269504
2365.000000,2026-01-21 21:59:10,5610.043154,16096.105300,1068.226212,6505.338629,14812.206246,-0.079765,-15707.501721
2366.000000,2026-01-21 21:59:10,5586.241216,15330.041180,0.000000,7413.309865,15386.107289,0.003657,-17213.175938
2367.000000,2026-01-21 21:59:10,5533.489907,12933.954770,0.000000,6207.869000,13636.054482,0.054283,-14310.433575
2368.000000,2026-01-21 21:59:10,5330.600762,9558.798744,0.000000,0.000000,9570.878892,0.001264,-4240.278130
2369.000000,2026-01-21 21:59:10,4967.739685,5130.594384,0.000000,0.000000,5558.972678,0.083495,-591.232993
2370.000000,2026-01-21 21:59:10,4594.689061,1028.469623,0.000000,0.000000,1016.610861,-0.011530,3578.078200
2371.000000,2026-01-21 21:59:10,4645.116785,0.000000,0.000000,0.000000,0.000000,0.082547,4645.116785
2372.000000,2026-01-21 21:59:10,4454.661783,0.000000,0.000000,0.000000,0.000000,0.029715,4454.661783
2373.000000,2026-01-21 21:59:10,4426.614201,0.000000,0.000000,0.000000,0.000000,0.081258,4426.614201
2374.000000,2026-01-21 21:59:10,4201.140861,0.000000,0.000000,0.000000,0.000000,-0.034144,4201.140861
2375.000000,2026-01-21 21:59:10,4207.821991,0.000000,0.000000,0.000000,0.000000,-0.074824,4207.821991
2376.000000,2026-01-21 21:59:10,4123.850385,0.000000,0.000000,189.986000,0.000000,-0.069228,3933.864385
2377.000000,2026-01-21 21:59:10,4235.882739,0.000000,161.646312,7226.038000,0.000000,-0.040360,-2990.155261
2378.000000,2026-01-21 21:59:11,4204.662442,0.000000,2997.147480,5253.528532,0.000000,0.023156,-1048.866090
2379.000000,2026-01-21 21:59:11,4177.174362,0.000000,8097.064092,478.123967,0.000000,0.063972,3699.050395
2380.000000,2026-01-21 21:59:11,5075.388164,0.000000,12237.961955,-3232.621000,0.000000,-0.017827,8308.009164
2381.000000,2026-01-21 21:59:11,5069.417932,0.000000,15039.257124,-5697.951000,0.000000,-0.023083,10767.368932
2382.000000,2026-01-21 21:59:11,6861.218112,138.312528,16746.477921,-7249.544000,140.309169,0.014436,13970.452943
2383.000000,2026-01-21 21:59:11,7884.945011,2786.932824,17505.758580,-8171.713000,2744.762048,-0.015132,13311.895963
2384.000000,2026-01-21 21:59:11,8255.033557,7578.740700,17243.440777,-7743.163000,6886.043041,-0.091400,9112.153516
2385.000000,2026-01-21 21:59:11,8567.749953,11428.640080,16131.205330,-7001.128000,11652.864141,0.019619,3916.013812
2386.000000,2026-01-21 21:59:11,8750.128357,13962.765730,12326.617282,-3286.179000,14987.805484,0.073412,-2951.498127
2387.000000,2026-01-21 21:59:11,8880.025329,15666.380340,5509.182564,3394.519638,16136.672634,0.030019,-10651.166943
2388.000000,2026-01-21 21:59:11,8642.808997,16685.831260,1166.051594,5422.260000,15565.714972,-0.067130,-12345.165975
2389.000000,2026-01-21 21:59:11,8819.888573,16657.879920,0.000000,6471.968000,16309.743866,-0.020899,-13961.823293
2390.000000,2026-01-21 21:59:11,8844.190774,15467.801340,0.000000,5286.663000,14160.655963,-0.084508,-10603.128189
2391.000000,2026-01-21 21:59:11,8873.173056,13176.972530,0.000000,0.000000,11860.501200,-0.099907,-2987.328144
2392.000000,2026-01-21 21:59:11,8831.164215,9761.263452,0.000000,0.000000,10412.591821,0.066726,-1581.427606
2393.000000,2026-01-21 21:59:11,8718.638182,5237.247408,0.000000,0.000000,5054.028192,-0.034984,3664.609990
2394.000000,2026-01-21 21:59:11,6456.940608,1050.622452,0.000000,0.000000,1011.756986,-0.036993,5445.183622
2395.000000,2026-01-21 21:59:12,6507.987077,0.000000,0.000000,0.000000,0.000000,0.075303,6507.987077
2396.000000,2026-01-21 21:59:12,5452.065687,0.000000,0.000000,0.000000,0.000000,0.013133,5452.065687
2397.000000,2026-01-21 21:59:12,5194.773052,0.000000,0.000000,0.000000,0.000000,0.096492,5194.773052
2398.000000,2026-01-21 21:59:12,4462.916106,0.000000,0.000000,275.904000,0.000000,-0.071074,4187.012106
2399.000000,2026-01-21 21:59:12,4466.786554,0.000000,0.000000,5161.084000,0.000000,-0.024178,-694.297446
2400.000000,2026-01-21 21:59:12,4350.153106,0.000000,195.062112,6852.312697,0.000000,-0.017522,-2502.159591
2401.000000,2026-01-21 21:59:12,4302.687460,0.000000,3079.520196,4927.738869,0.000000,0.094544,-625.051409
2402.000000,2026-01-21 21:59:12,4268.518250,0.000000,8018.770296,290.587763,0.000000,0.097556,3977.930487
2403.000000,2026-01-21 21:59:12,4255.294220,0.000000,11942.133168,-3199.601000,0.000000,-0.063622,7454.895220
2404.000000,2026-01-21 21:59:12,5165.000882,0.000000,14746.970018,-5837.890000,0.000000,-0.078736,11002.890882
2405.000000,2026-01-21 21:59:12,5184.925790,0.000000,16536.585720,-7544.344000,0.000000,-0.007919,12729.269790
2406.000000,2026-01-21 21:59:12,6998.256982,118.345570,17100.528145,-8208.694000,116.812553,-0.012954,15090.138429
2407.000000,2026-01-21 21:59:12,7993.988957,2751.746772,16718.205000,-7794.466000,2730.016685,-0.007897,13058.438272
2408.000000,2026-01-21 21:59:12,8333.449622,7558.002612,15309.667752,-6365.418000,7824.923719,0.035316,6873.943903
2409.000000,2026-01-21 21:59:12,8643.401413,11598.859850,12344.361534,-3431.885000,10523.434197,-0.092718,1551.852216
2410.000000,2026-01-21 21:59:12,8876.279947,14631.021640,5353.925988,3562.493000,14364.496773,-0.018216,-9050.709826
2411.000000,2026-01-21 21:59:12,9034.777423,16491.288240,1098.356550,5441.074626,15811.354073,-0.041230,-12217.651276
2412.000000,2026-01-21 21:59:12,8796.428919,17294.513460,0.000000,6501.885000,16854.350784,-0.025451,-14559.806865
2413.000000,2026-01-21 21:59:13,9072.836828,17021.569310,0.000000,5354.955621,18401.471256,0.081068,-14683.590049
2414.000000,2026-01-21 21:59:13,9133.506757,15698.754080,0.000000,0.000000,16169.329509,0.029975,-7035.822752
2415.000000,2026-01-21 21:59:13,9176.470046,13217.525580,0.000000,0.000000,13422.016113,0.015471,-4245.546067
2416.000000,2026-01-21 21:59:13,9472.651467,9730.242192,0.000000,0.000000,10218.543258,0.050184,-745.891791
2417.000000,2026-01-21 21:59:13,10000.000000,5191.155612,0.000000,0.000000,5421.079362,0.044291,4578.920638
2418.000000,2026-01-21 21:59:13,7573.564841,1068.226212,0.000000,0.000000,1160.015901,0.085927,6413.548940
2419.000000,2026-01-21 21:59:13,7413.309865,0.000000,0.000000,0.000000,0.000000,-0.060334,7413.309865
2420.000000,2026-01-21 21:59:13,6207.869384,0.000000,0.000000,0.000000,0.000000,-0.000079,6207.869384
2421.000000,2026-01-21 21:59:13,5996.778576,0.000000,0.000000,133.803000,0.000000,-0.011323,5862.975576
2422.000000,2026-01-21 21:59:13,5272.024034,0.000000,0.000000,5036.966727,0.000000,-0.009189,235.057307
2423.000000,2026-01-21 21:59:13,5238.236603,0.000000,193.324492,6610.528000,0.000000,0.012549,-1372.291397
2424.000000,2026-01-21 21:59:13,5157.582523,0.000000,2972.867172,4890.803540,0.000000,0.094251,266.778983
2425.000000,2026-01-21 21:59:13,5125.137901,0.000000,7669.829424,550.528000,0.000000,0.043131,4574.609901
2426.000000,2026-01-21 21:59:13,4944.530162,0.000000,11431.881505,-2914.737000,0.000000,0.058467,7859.267162
2427.000000,2026-01-21 21:59:13,4822.091042,0.000000,14196.187270,-5484.013000,0.000000,-0.049731,10306.104042
2428.000000,2026-01-21 21:59:13,5695.074526,0.000000,16110.209772,-7217.257000,0.000000,-0.097643,12912.331526
2429.000000,2026-01-21 21:59:13,5690.736728,0.000000,16994.541096,-8408.578000,0.000000,-0.041210,14099.314728
2430.000000,2026-01-21 21:59:13,7387.684603,161.646311,16841.130768,-8064.219000,177.379932,0.097334,15274.523671
2431.000000,2026-01-21 21:59:13,8250.676012,2997.147480,15666.659303,-6807.487000,3213.761252,0.072273,11844.401760
2432.000000,2026-01-21 21:59:14,8575.188059,8097.064092,12300.096484,-3486.007000,7782.061221,-0.038903,4279.133838
2433.000000,2026-01-21 21:59:14,9005.340955,12237.962210,5420.519724,3355.628838,12441.721740,0.016650,-6792.009623
2434.000000,2026-01-21 21:59:14,9341.306368,15039.257120,1140.412362,5314.178000,14423.409272,-0.040949,-10396.280904
2435.000000,2026-01-21 21:59:14,9496.933921,16746.478360,0.000000,6477.688000,17545.433523,0.047709,-14526.187602
2436.000000,2026-01-21 21:59:14,9334.045987,17505.758580,0.000000,5380.633542,18609.239259,0.063035,-14655.826814
2437.000000,2026-01-21 21:59:14,9500.277777,17243.441090,0.000000,0.000000,16350.962760,-0.051758,-6850.684983
2438.000000,2026-01-21 21:59:14,9130.077330,16131.205480,0.000000,0.000000,16898.878157,0.047589,-7768.800827
2439.000000,2026-01-21 21:59:14,9040.438282,13666.872290,0.000000,0.000000,12641.396064,-0.075034,-3600.957782
2440.000000,2026-01-21 21:59:14,9007.289344,10176.368700,0.000000,0.000000,10738.237225,0.055213,-1730.947881
2441.000000,2026-01-21 21:59:14,8903.702202,5509.182564,0.000000,0.000000,5118.662223,-0.070885,3785.039979
2442.000000,2026-01-21 21:59:14,6588.312037,1166.051594,0.000000,0.000000,1136.381823,-0.025445,5451.930214
2443.000000,2026-01-21 21:59:14,6471.968215,0.000000,0.000000,1245.077000,0.000000,0.048435,5226.891215
2444.000000,2026-01-21 21:59:14,5286.663279,0.000000,0.000000,4415.220000,0.000000,-0.089887,871.443279
2445.000000,2026-01-21 21:59:14,4997.182735,0.000000,0.000000,4390.048999,0.000000,0.092265,607.133736
2446.000000,2026-01-21 21:59:14,4260.500894,0.000000,192.926046,4715.493000,0.000000,0.015804,-454.992106
2447.000000,2026-01-21 21:59:14,4264.930845,0.000000,3085.295088,2789.070698,0.000000,0.054004,1475.860147
2448.000000,2026-01-21 21:59:14,4167.195452,0.000000,7968.642207,-1913.774000,0.000000,0.077499,6080.969452
2449.000000,2026-01-21 21:59:14,4154.570420,0.000000,11872.147481,-4909.521000,0.000000,-0.074929,9064.091420
2450.000000,2026-01-21 21:59:14,4132.315344,0.000000,14620.287416,-7529.844000,0.000000,0.055519,11662.159344
2451.000000,2026-01-21 21:59:15,4137.541765,0.000000,16065.861938,-8930.000000,0.000000,-0.026654,13067.541765
2452.000000,2026-01-21 21:59:15,5079.107217,0.000000,15876.604933,-8930.000000,0.000000,0.006056,14009.107217
2453.000000,2026-01-21 21:59:15,5161.084357,0.000000,15871.055974,-8930.000000,0.000000,0.012364,14091.084357
2454.000000,2026-01-21 21:59:15,7047.374809,195.062112,8221.750883,-1239.160000,208.839941,0.070633,8077.694868
2455.000000,2026-01-21 21:59:15,8007.259065,3079.520196,5404.611936,594.022875,2898.876986,-0.058660,4514.359204
2456.000000,2026-01-21 21:59:15,8309.358059,8018.770296,1102.227230,4459.441907,7372.342398,-0.080614,-3522.426246
2457.000000,2026-01-21 21:59:15,8742.532273,11942.133170,0.000000,5530.580000,12610.009014,0.055926,-9398.056741
2458.000000,2026-01-21 21:59:15,8909.080018,14746.970300,0.000000,4642.556000,14898.670705,0.010287,-10632.146687
2459.000000,2026-01-21 21:59:15,8992.241990,16536.585720,0.000000,0.000000,14962.107082,-0.095212,-5969.865092
2460.000000,2026-01-21 21:59:15,8891.834145,17100.528610,0.000000,0.000000,16747.452010,-0.020647,-7855.617865
2461.000000,2026-01-21 21:59:15,8923.739011,16718.205000,0.000000,0.000000,18139.348888,0.085006,-9215.609877
2462.000000,2026-01-21 21:59:15,8944.249752,15309.668050,0.000000,0.000000,13873.434979,-0.093812,-4929.185227
2463.000000,2026-01-21 21:59:15,8912.476534,13130.816330,0.000000,0.000000,13785.834561,0.049884,-4873.358027
2464.000000,2026-01-21 21:59:15,8917.288264,9821.030364,0.000000,3181.950000,9756.656259,-0.006555,-4021.317995
2465.000000,2026-01-21 21:59:15,8916.419388,5353.925988,0.000000,4231.084000,5194.360654,-0.029803,-509.025266
2466.000000,2026-01-21 21:59:15,6539.431176,1098.356550,0.000000,4423.184773,1050.358304,-0.043700,1065.888099
2467.000000,2026-01-21 21:59:15,6501.885198,0.000000,0.000000,4419.419643,0.000000,0.059832,2082.465555
2468.000000,2026-01-21 21:59:15,5354.955621,0.000000,171.886333,4720.939000,0.000000,-0.013963,634.016621
2469.000000,2026-01-21 21:59:16,5054.363996,0.000000,3061.207992,1879.859830,0.000000,0.000506,3174.504166
2470.000000,2026-01-21 21:59:16,4277.108275,0.000000,7905.204576,-2281.786000,0.000000,-0.010466,6558.894275
2471.000000,2026-01-21 21:59:16,4289.206716,0.000000,11865.170388,-6196.768000,0.000000,-0.051352,10485.974716
2472.000000,2026-01-21 21:59:16,4226.976759,0.000000,14684.585954,-8930.000000,0.000000,0.021233,13156.976759
2473.000000,2026-01-21 21:59:16,4208.908086,0.000000,14677.595451,-8930.000000,0.000000,-0.061714,13138.908086
2474.000000,2026-01-21 21:59:16,4179.484783,0.000000,14647.336184,-8930.000000,0.000000,0.001357,13109.484783
2475.000000,2026-01-21 21:59:16,4139.496736,0.000000,12799.030505,-7113.744000,0.000000,-0.051592,11253.240736
2476.000000,2026-01-21 21:59:16,5046.853484,0.000000,1219.129078,0.000000,0.000000,0.065321,5046.853484
2477.000000,2026-01-21 21:59:16,5036.966727,0.000000,0.000000,0.000000,0.000000,-0.028639,5036.966727
2478.000000,2026-01-21 21:59:16,6803.852544,193.324492,0.000000,0.000000,211.687322,0.094984,6592.165222
2479.000000,2026-01-21 21:59:16,7863.670712,2972.867172,0.000000,0.000000,3215.407564,0.081585,4648.263148
2480.000000,2026-01-21 21:59:16,8220.357503,7669.829424,0.000000,0.000000,6949.446798,-0.093924,1270.910705
2481.000000,2026-01-21 21:59:16,8517.144505,11431.881740,0.000000,0.000000,10670.093584,-0.066637,-2152.949079
2482.000000,2026-01-21 21:59:16,8712.174270,14196.187300,0.000000,2388.327000,13997.516320,-0.013995,-7673.669050
2483.000000,2026-01-21 21:59:16,8892.953152,16110.209770,0.000000,3799.667000,17598.610108,0.092389,-12505.323956
2484.000000,2026-01-21 21:59:17,8585.963439,16994.541100,0.000000,4312.561000,16117.975125,-0.051579,-11844.572686
2485.000000,2026-01-21 21:59:17,8776.912120,16841.130770,0.000000,4324.165813,16275.517642,-0.033585,-11822.771335
2486.000000,2026-01-21 21:59:17,8859.172303,15666.659420,0.000000,5245.747000,15719.612123,0.003380,-12106.186820
2487.000000,2026-01-21 21:59:17,8814.089484,13345.281650,0.000000,5253.652571,12180.645280,-0.087270,-8620.208367
2488.000000,2026-01-21 21:59:17,8784.514785,10006.234800,197.718777,6811.017000,9029.262851,-0.097636,-7055.765066
2489.000000,2026-01-21 21:59:17,8776.148562,5420.519724,3149.505876,4871.951000,5379.372517,-0.007591,-1475.174955
2490.000000,2026-01-21 21:59:17,6454.590694,1140.412362,7838.009736,547.960812,1154.174824,0.012068,4752.455058
2491.000000,2026-01-21 21:59:17,6477.688316,0.000000,11564.468112,-2842.842000,0.000000,0.073596,9320.530316
2492.000000,2026-01-21 21:59:17,5380.633542,0.000000,14353.118216,-5528.385000,0.000000,-0.045324,10909.018542
2493.000000,2026-01-21 21:59:17,5103.639801,0.000000,16049.090183,-7227.635000,0.000000,-0.090495,12331.274801
2494.000000,2026-01-21 21:59:17,4358.789208,0.000000,16680.979488,-8152.665000,0.000000,-0.049245,12511.454208
2495.000000,2026-01-21 21:59:17,4364.213101,0.000000,16272.121093,-7547.019000,0.000000,-0.039403,11911.232101
2496.000000,2026-01-21 21:59:17,4314.634506,0.000000,14853.515682,-6127.288000,0.000000,0.033545,10441.922506
2497.000000,2026-01-21 21:59:17,4310.250631,0.000000,12530.850132,-3780.472000,0.000000,-0.097442,8090.722631
2498.000000,2026-01-21 21:59:17,4255.860306,0.000000,9365.606328,-588.398000,0.000000,-0.001308,4844.258306
2499.000000,2026-01-21 21:59:17,4220.447024,0.000000,5186.110632,0.000000,0.000000,-0.019975,4220.447024
2500.000000,2026-01-21 21:59:17,4415.220076,0.000000,1144.970018,0.000000,0.000000,-0.084162,4415.220076
2501.000000,2026-01-21 21:59:17,4390.048999,0.000000,0.000000,0.000000,0.000000,-0.042871,4390.048999
2502.000000,2026-01-21 21:59:17,4908.419146,192.926046,0.000000,0.000000,200.029224,0.036818,4708.389922
2503.000000,2026-01-21 21:59:17,5874.365786,3085.295088,0.000000,0.000000,3132.923989,0.015437,2741.441797
2504.000000,2026-01-21 21:59:18,6054.868207,7968.642516,0.000000,0.000000,8546.571952,0.072525,-2491.703745
2505.000000,2026-01-21 21:59:18,6962.626481,11872.147490,0.000000,0.000000,11291.713521,-0.048890,-4329.087040
2506.000000,2026-01-21 21:59:18,7090.443416,14620.287640,0.000000,0.000000,15262.774433,0.043945,-8172.331017
2507.000000,2026-01-21 21:59:18,7135.861938,16474.564670,0.000000,1823.725000,16774.357332,0.018197,-11462.220394
2508.000000,2026-01-21 21:59:18,6946.604933,17246.103120,0.000000,4297.981000,17886.267084,0.037119,-15237.643151
2509.000000,2026-01-21 21:59:18,6941.055974,16967.749030,0.000000,4259.737000,17746.941355,0.045922,-15065.622381
2510.000000,2026-01-21 21:59:18,6982.590883,15603.135610,0.000000,5153.889800,16193.814427,0.037856,-14365.113344
2511.000000,2026-01-21 21:59:18,6355.835029,13241.161850,0.000000,5178.850000,14449.266670,0.091239,-13272.281641
2512.000000,2026-01-21 21:59:18,6328.866959,9911.110092,203.511917,6750.689000,10821.900181,0.091896,-11243.722222
2513.000000,2026-01-21 21:59:18,5998.634811,5404.611936,3087.291612,4869.006555,5038.546943,-0.067732,-3908.918687
2514.000000,2026-01-21 21:59:18,5561.669137,1102.227230,7746.921012,544.822559,1146.786907,0.040427,3870.059671
2515.000000,2026-01-21 21:59:18,5530.580488,0.000000,9753.792576,-1116.210000,0.000000,-0.042449,6646.790488
2516.000000,2026-01-21 21:59:18,4642.556233,0.000000,13935.887648,-5168.520000,0.000000,0.098329,9811.076233
2517.000000,2026-01-21 21:59:18,4700.369404,0.000000,15355.351633,-6477.459000,0.000000,0.055234,11177.828404
2518.000000,2026-01-21 21:59:18,4505.155331,0.000000,14781.662165,-6136.523000,0.000000,-0.020993,10641.678331
2519.000000,2026-01-21 21:59:18,4500.797786,0.000000,16402.346103,-7542.351000,0.000000,0.010582,12043.148786
2520.000000,2026-01-21 21:59:18,4409.842259,0.000000,15136.313952,-6223.772000,0.000000,-0.067958,10633.614259
2521.000000,2026-01-21 21:59:18,4277.081946,0.000000,12836.082068,-3925.600000,0.000000,0.097256,8202.681946
2522.000000,2026-01-21 21:59:19,4268.919776,0.000000,7585.009356,1326.940586,0.000000,0.070615,2941.979190
2523.000000,2026-01-21 21:59:19,4231.084173,0.000000,5251.373352,3592.435643,0.000000,-0.054931,638.648530
2524.000000,2026-01-21 21:59:19,4423.184773,0.000000,1171.111602,5332.761000,0.000000,-0.007306,-909.576227
2525.000000,2026-01-21 21:59:19,4419.419643,0.000000,0.000000,6475.121000,0.000000,0.064196,-2055.701357
2526.000000,2026-01-21 21:59:19,4892.825453,171.886333,0.000000,5370.351842,170.315514,-0.009139,-647.841903
2527.000000,2026-01-21 21:59:19,4941.067822,3061.207992,0.000000,0.000000,3203.117085,0.046357,1737.950737
2528.000000,2026-01-21 21:59:19,5623.418580,7905.204576,0.000000,0.000000,8445.192128,0.068308,-2821.773548
2529.000000,2026-01-21 21:59:19,5668.402664,11865.170390,0.000000,0.000000,11029.957667,-0.070392,-5361.555003
2530.000000,2026-01-21 21:59:19,5754.585954,14794.715140,0.000000,0.000000,15258.504567,0.031348,-9503.918613
2531.000000,2026-01-21 21:59:19,5747.595451,16653.908340,0.000000,0.000000,17242.777959,0.035359,-11495.182508
2532.000000,2026-01-21 21:59:19,5717.336184,17599.165850,0.000000,0.000000,19031.161396,0.081367,-13313.825212
2533.000000,2026-01-21 21:59:19,5685.286505,17392.815430,0.000000,0.000000,17663.522338,0.015564,-11978.235833
2534.000000,2026-01-21 21:59:19,5696.285686,16080.970360,0.000000,0.000000,16326.228017,0.015251,-10629.942331
2535.000000,2026-01-21 21:59:19,5658.423753,13513.097000,0.000000,3837.348000,13855.184456,0.025315,-12034.108703
2536.000000,2026-01-21 21:59:19,5482.443437,9950.439468,217.254013,6631.345648,10564.235257,0.061685,-11713.137468
2537.000000,2026-01-21 21:59:19,5195.549775,5367.343488,2761.042416,5149.468615,5126.541407,-0.044864,-5080.460247
2538.000000,2026-01-21 21:59:19,4823.196885,1219.129078,7967.290032,367.265000,1184.251791,-0.028608,3271.680094
2539.000000,2026-01-21 21:59:19,4798.881520,0.000000,11888.398764,-3143.767000,0.000000,-0.092371,7942.648520
2540.000000,2026-01-21 21:59:19,4599.987888,0.000000,14782.735720,-5838.848000,0.000000,-0.040509,10438.835888
2541.000000,2026-01-21 21:59:19,4608.018410,0.000000,16646.158147,-7595.425000,0.000000,0.057597,12203.443410
2542.000000,2026-01-21 21:59:20,4375.482160,0.000000,17490.129876,-8705.885000,0.000000,-0.065985,13081.367160
2543.000000,2026-01-21 21:59:20,4340.411163,0.000000,17137.668252,-8127.496000,0.000000,0.075584,12467.907163
2544.000000,2026-01-21 21:59:20,4227.167648,0.000000,15682.717488,-6666.088000,0.000000,0.099888,10893.255648
2545.000000,2026-01-21 21:59:20,4327.654482,0.000000,11301.934874,-2304.789000,0.000000,0.013772,6632.443482
2546.000000,2026-01-21 21:59:20,4312.561052,0.000000,5272.884288,3640.987713,0.000000,0.068689,671.573339
2547.000000,2026-01-21 21:59:20,4324.165813,0.000000,1211.314726,5324.910824,0.000000,0.090453,-1000.745011
2548.000000,2026-01-21 21:59:20,5245.747115,0.000000,0.000000,6550.028831,0.000000,-0.066737,-1304.281716
2549.000000,2026-01-21 21:59:20,5253.652571,0.000000,0.000000,5440.730804,0.000000,0.094630,-187.078233
2550.000000,2026-01-21 21:59:20,7008.736154,197.718777,0.000000,0.000000,215.487946,0.089871,6793.248208
2551.000000,2026-01-21 21:59:20,8021.457289,3149.505876,0.000000,0.000000,3049.803676,-0.031656,4971.653613
2552.000000,2026-01-21 21:59:20,8385.970548,7838.009736,0.000000,0.000000,7488.972262,-0.044531,896.998286
2553.000000,2026-01-21 21:59:20,8721.626589,11564.468110,0.000000,0.000000,10661.135280,-0.078113,-1939.508691
2554.000000,2026-01-21 21:59:20,8824.733216,14353.118380,0.000000,0.000000,14804.858208,0.031473,-5980.124992
2555.000000,2026-01-21 21:59:20,8821.455183,16049.090380,0.000000,0.000000,15366.925855,-0.042505,-6545.470672
