pv_to_load_series_kw,pv_to_storage_series_kw,pv_to_grid_series_kw,pv_curtailed_production_series_kw,storage_to_load_series_kw,soc_series_fraction,grid_to_load_series_kw,grid_to_battery_series_kw,grid_emissions_tonnes,emissions_factor_lbs_per_kwh,load_series_kw,cost_per_timestep
0.0,0,0,0,4264.746538,0.379791,0,0,0.0,0.92942,4264.746538,0.0
0.0,0,0,0,4853.778689,0.277829,0,0,0.0,0.88275,4853.778689,0.0
2089.276494,0,0,0,3704.9749689999994,0.2,0,0,0.0,0.91808,5794.251463,0.0
5976.833921,670.775,0,0.00021499999968455086,0,0.212661,0,0,0.0,0.97108,5976.833921,0.0
6866.852641,3746.003,0,0.00043499999947016477,0,0.28337,0,0,0.0,0.97058,6866.852641,0.0
6942.708155,6644.024,0,8.899999829736771e-5,0,0.408782,0,0,0.0,0.97483,6942.708155,0.0
6766.188083,8726.709,0,0.00034899999991466757,0,0.573505,0,0,0.0,0.988,6766.188083,0.0
6441.939331,8930.0,0,940.069641,0,0.742066,0,0,0.0,0.93625,6441.939331,0.0
6424.193196,8930.0,0,699.9421599999987,0,0.910627,0,0,0.0,0.32992,6424.193196,0.0
6460.146234,4734.787,0,3619.6398020000015,0,1.0,0,0,0.0,0.96158,6460.146234,0.0
5832.692647,0,0,6621.602597000001,0,1.0,0,0,0.0,0.96617,5832.692647,0.0
5900.945495,0,0,3318.9379329999992,0,1.0,0,0,0.0,0.9835,5900.945495,0.0
4883.948532,0,0,0,737.9297669999996,0.984499,0,0,0.0,0.763,5621.878299,0.0
868.777758,0,0,0,4300.3897799999995,0.894161,0,0,0.0,0.94083,5169.167538,0.0
0.0,0,0,0,5240.994626,0.784065,0,0,0.0,0.95892,5240.994626,0.0
0.0,0,0,0,4351.746,0.692649,4.600000011123484e-5,0,4.325150010458856e-5,0.94025,4351.746046,5.165800012491672e-6
0.0,0,0,0,0.0,0.692649,4346.875074,0,4006.7320994594993,0.92175,4346.875074,304.28125518
0.0,0,0,0,0.0,0.692649,4128.352743,0,3799.1166117457506,0.92025,4128.352743,288.98469201000006
0.0,0,0,0,0.0,0.692649,4132.190279,0,3734.4669646462507,0.90375,4132.190279,289.25331953000006
0.0,0,0,0,0.0,0.692649,4048.929571,0,3628.85312800875,0.89625,4048.929571,283.42506997000004
0.0,0,0,0,0.0,0.692649,3938.891683,0,3529.91655955411,0.89617,3938.891683,275.72241781
0.0,0,0,0,3449.154,0.620194,493.33167000000003,0,440.50571477640005,0.89292,3942.48567,34.533216900000006
0.0,0,0,0,3942.512,0.537375,0,0,0.0,0.88417,3942.512,0.0
0.0,0,0,0,4152.102,0.450153,2.2000000171829015e-5,0,1.942974015175423e-5,0.88317,4152.102022,1.5400000120280312e-6
0.0,0,0,0,4248.28397,0.36091,0,0,0.0,0.88775,4248.28397,0.0
0.0,0,0,0,4905.312,0.257865,0.00025600000026315683,0,0.00022764800023401222,0.88925,4905.312256,1.792000001842098e-5
2154.292332,0,0,0,2754.6139110000004,0.2,0,0,0.0,0.71825,4908.906243,0.0
5449.347158,1256.2899820000002,0,0,0,0.223713,0,1.7999999727180693e-5,1.4050439787042706e-5,0.78058,5449.347158,1.2599999809026486e-6
5371.25363,5255.105817999999,0,0,0,0.322908,0,0.00018200000067736255,0.00012410944046190706,0.68192,5371.25363,1.274000004741538e-5
5363.440328,8152.447516000001,0,0,0,0.476792,0,0.0004839999992327648,0.00044689171929158874,0.92333,5363.440328,3.387999994629354e-5
5417.514698,8930.0,0,1061.3355140000021,0,0.645353,0,0,0.0,1.00117,5417.514698,0.0
5324.150015,8930.0,0,1815.6140449999984,0,0.813914,0,0,0.0,0.86692,5324.150015,0.0
5236.637081,8930.0,0,1689.2627629999988,0,0.982475,0,0,0.0,0.09158,5236.637081,0.0
5239.151556,928.455,0,8379.732816000002,0,1.0,0,0,0.0,0.09,5239.151556,0.0
5234.971735,0,0,6998.933021,0,1.0,0,0,0.0,0.09025,5234.971735,0.0
5064.928739,0,0,3962.837557,0,1.0,0,0,0.0,0.09167,5064.928739,0.0
4727.100508,0,0,35.78997199999958,0,1.0,0,0,0.0,0.50825,4727.100508,0.0
889.515846,0,0,0,0.0,1.0,3541.475647,0,3435.23137759,0.97,4430.991493,247.90329529000005
0.0,0,0,0,0.0,1.0,4530.043365,0,4384.31186994795,0.96783,4530.043365,317.1030355500001
0.0,0,0,0,0.0,1.0,4302.371505,0,4019.49057854625,0.93425,4302.371505,301.16600535000003
0.0,0,0,0,0.0,1.0,4294.637192,0,4076.34078353064,0.94917,4294.637192,300.62460344000004
0.0,0,0,0,0.0,1.0,4129.866693,0,3960.87254792244,0.95908,4129.866693,289.09066851
0.0,0,0,0,0.0,1.0,4165.12858,0,3926.6749687949996,0.94275,4165.12858,291.5590006
0.0,0,0,0,2176.914,0.95427,1856.066429,0,1677.2715498944299,0.90367,4032.980429,129.92465003
0.0,0,0,0,1818.956,0.91606,2273.529275,0,2037.46873037675,0.89617,4092.485275,159.14704925
0.0,0,0,0,4075.186,0.830454,0.0007430000000567816,0,0.000657428690050242,0.88483,4075.186743,5.201000000397472e-5
0.0,0,0,0,4070.045892,0.744955,0,0,0.0,0.92875,4070.045892,0.0
0.0,0,0,0,4942.746,0.641124,0.0003329999999550637,0,0.0002952311399601604,0.88658,4942.746333,2.330999999685446e-5
0.0,0,0,0,4952.145992,0.537096,0,0,0.0,0.887,4952.145992,0.0
0.0,0,0,0,6751.39086,0.395271,0,0,0.0,0.88658,6751.39086,0.0
2156.7182159999998,0,0,0,5557.512,0.278526,0.00039399999968736665,0,0.0003518419997208184,0.893,7714.23061,2.7579999978115667e-5
6536.03994,0,0,0,1464.61,0.247759,0.00040100000001075387,0,0.00025172775000675075,0.62775,8000.650341,2.8070000000752772e-5
8239.854555,2279.787,0,0.0004649999996217957,0,0.290792,0,0,0.0,0.08658,8239.854555,0.0
8304.27645,5179.173,0,0.0002460000005157781,0,0.388553,0,0,0.0,0.08625,8304.27645,0.0
8355.87584,7017.552,0,0.0001720000000204891,0,0.521015,0,0,0.0,0.086,8355.87584,0.0
8117.402271,8022.884,0,0.00016899999991437653,0,0.672454,0,0,0.0,0.09392,8117.402271,0.0
8352.183117,7546.695663,0,0,0,0.814904,0,0.0003369999994902173,3.1199459952804316e-5,0.09258,8352.183117,2.3589999964315213e-5
8381.00084,6248.968864,0,0,0,0.932858,0,0.000135999999656633,1.222911996912444e-5,0.08992,8381.00084,9.519999975964312e-6
8414.564469,3557.043,0,0.001262999997834413,0,1.0,0,0,0.0,0.09158,8414.564469,0.0
8440.874112,0,0,0,0.0,1.0,23.37427100000059,0,8.950475851320226,0.38292,8464.248383,1.6361989700000414
3705.870564,0,0,0,0.0,1.0,4727.282587000001,0,4243.53975987229,0.89767,8433.153151,330.9097810900001
894.8162952,0,0,0,0.0,1.0,5320.4451178,0,5013.615047856474,0.94233,6215.261413,372.43115824600005
0.0,0,0,0,0.0,1.0,6273.456363,0,5784.62864319504,0.92208,6273.456363,439.14194541000006
0.0,0,0,0,0.0,1.0,5146.925627,0,4790.91278138041,0.93083,5146.925627,360.28479389
0.0,0,0,0,0.0,1.0,4885.472919,0,4532.49750060225,0.92775,4885.472919,341.98310433
0.0,0,0,0,0.0,1.0,4144.690246,0,3855.2665261218203,0.93017,4144.690246,290.12831722000004
0.0,0,0,0,0.0,1.0,4142.241595,0,3768.07291172365,0.90967,4142.241595,289.95691165000005
0.0,0,0,0,2710.328,0.943065,1349.864048,0,1214.76965407616,0.89992,4060.192048,94.49048336
0.0,0,0,0,1460.63,0.912382,2599.89775,0,2306.31729607,0.88708,4060.52775,181.99284250000002
0.0,0,0,0,4051.615,0.827271,0.00018800000043484033,0,0.00016559604038302042,0.88083,4051.615188,1.3160000030438825e-5
0.0,0,0,0,4046.184713,0.742274,0,0,0.0,0.87967,4046.184713,0.0
0.0,0,0,0,4958.827,0.638105,0.0001229999998031417,0,0.00010849583982635523,0.88208,4958.827123,8.60999998621992e-6
0.0,0,0,0,4960.709687,0.533897,0,0,0.0,0.88425,4960.709687,0.0
46.85305128,0,0,0,6712.917,0.39288,0.00019671999962156406,0,0.0001833764820472334,0.93217,6759.770248,1.3770399973509485e-5
2257.6392840000003,0,0,0,5476.621552999999,0.277834,0,0,0.0,0.89808,7734.260837,0.0
6925.405056,0,0,0,1105.307,0.254615,8.000000048014044e-5,0,7.316000043908843e-5,0.9145,8030.712136,5.600000033609832e-6
8281.099839,2536.088660999998,0,0,0,0.302486,0,0.0003390000019862782,0.0003137445018383005,0.9255,8281.099839,2.3730000139039477e-5
8411.523403,5087.469,0,0.0001250000013897079,0,0.398516,0,0,0.0,0.93725,8411.523403,0.0
8503.874397,6653.971959,0,0,0,0.524115,0,4.099999932805076e-5,4.1245999324019066e-5,1.006,8503.874397,2.8699999529635536e-6
8225.636583,7654.436,0,0.00022899999930814374,0,0.668599,0,0,0.0,0.99642,8225.636583,0.0
8432.870108,7140.317644000001,0,0,0,0.803378,0,0.00035599999955593375,0.0003444015195704014,0.96742,8432.870108,2.4919999968915367e-5
8447.904297,5882.286,0,0.0002550000026531052,0,0.914411,0,0,0.0,0.961,8447.904297,0.0
8434.410389,3822.6368710000006,0,0,0,0.986566,0,0.00012899999956061947,0.00012101231958782592,0.93808,8434.410389,9.029999969243365e-6
8456.994584,711.686,0,0.0016640000009147116,0,1.0,0,0,0.0,0.93125,8456.994584,0.0
4075.957416,0,0,0,4351.877,0.908581,0.0001609999990250799,0,0.0001521321190787785,0.94492,8427.834577,1.8080299890516472e-5
916.2241848,0,0,0,5280.692,0.797651,9.520000003249152e-5,0,8.92423840304582e-5,0.93742,6196.91628,1.0690960003648796e-5
0.0,0,0,0,6274.344986,0.665848,0,0,0.0,0.93592,6274.344986,0.0
0.0,0,0,0,5171.846572,0.557204,0,0,0.0,0.92367,5171.846572,0.0
0.0,0,0,0,0.0,0.557204,4907.109249,0,4536.6225007005,0.9245,4907.109249,343.49764743000003
0.0,0,0,0,0.0,0.557204,4163.002467,0,3901.0663517763605,0.93708,4163.002467,291.41017269
0.0,0,0,0,0.0,0.557204,4170.104871,0,3888.9564005971793,0.93258,4170.104871,291.90734097
0.0,0,0,0,0.0,0.557204,4078.912378,0,3650.6265783100002,0.895,4078.912378,285.52386646
0.0,0,0,0,0.0,0.557204,4090.115613,0,3621.10205565729,0.88533,4090.115613,286.30809291
0.0,0,0,0,0.0,0.557204,4079.978726,0,3592.4212682429998,0.8805,4079.978726,285.59851082
0.0,0,0,0,0.0,0.557204,4049.91693,0,3731.3099651169,0.92133,4049.91693,283.49418510000004
0.0,0,0,0,0.0,0.557204,4939.560454,0,4591.71660682932,0.92958,4939.560454,345.76923178000004
0.0,0,0,0,0.0,0.557204,4947.479075,0,4613.1284391115005,0.93242,4947.479075,346.32353525
76.09504344,0,0,0,5858.855,0.434129,828.0521605600006,0,774.3695389908958,0.93517,6763.002204,57.96365123920005
2337.693456,0,0,0,5410.285,0.320476,9.099999988393392e-5,0,7.752471990112099e-5,0.85192,7747.978547,6.369999991875375e-6
6992.23494,0,0,0,1048.93,0.298442,3.899999978784763e-5,0,2.715062985230588e-5,0.69617,8041.164979,2.7299999851493344e-6
8323.069186,2464.1285179999995,0,0,0,0.344954,0,0.0004820000003746827,0.00015391706011964743,0.31933,8323.069186,3.374000002622779e-5
8463.813945,4885.439,0,0.0002829999993991805,0,0.437171,0,0,0.0,0.08808,8463.813945,0.0
8545.415889,6462.154,0,0.0004669999998441199,0,0.559149,0,0,0.0,0.09567,8545.415889,0.0
8340.117588,7334.034,0,0.00016800000230432488,0,0.697585,0,0,0.0,0.09517,8340.117588,0.0
8617.967041,6810.483,0,0.0004549999994196696,0,0.826138,0,0,0.0,0.09383,8617.967041,0.0
8653.623871,5548.166573,0,0,0,0.930865,0,0.0004269999999451102,3.9710999994895244e-5,0.093,8653.623871,2.9889999996157716e-5
8668.059063,3426.926,0,0.0002650000001267472,0,0.99555,0,0,0.0,0.093,8668.059063,0.0
8727.29403,235.7247779999998,0,0,0,1.0,0,0.00022200000020689004,2.0646000019240772e-5,0.093,8727.29403,2.493060002323375e-5
4837.062419999999,0,0,0,3924.611,0.917557,0.00045700000009674113,0,0.0002097630000444042,0.459,8761.673877,5.132110001086403e-5
905.3484960000001,0,0,0,5632.818859999999,0.79923,0,0,0.0,0.92675,6538.167356,0.0
0.0,0,0,0,6590.29992,0.660789,0,0,0.0,0.94058,6590.29992,0.0
0.0,0,0,0,5465.362,0.54598,0.00012400000014167745,0,0.00011714900013384976,0.94475,5465.362124,1.3925200015910377e-5
0.0,0,0,0,0.0,0.54598,5188.644843,0,4835.8169936760005,0.932,5188.644843,363.20513901000004
0.0,0,0,0,0.0,0.54598,4401.693255,0,4168.755647945401,0.94708,4401.693255,308.11852785
0.0,0,0,0,0.0,0.54598,4368.702294,0,4078.9262708389797,0.93367,4368.702294,305.80916058
0.0,0,0,0,0.0,0.54598,4262.291305,0,3817.60645314935,0.89567,4262.291305,298.36039135
0.0,0,0,0,0.0,0.54598,4262.067504,0,3762.340089156,0.88275,4262.067504,298.34472528
0.0,0,0,0,0.0,0.54598,4214.871735,0,3708.03340886625,0.87975,4214.871735,295.04102145
0.0,0,0,0,0.0,0.54598,4141.504367,0,3817.4316502822494,0.92175,4141.504367,289.90530569
0.0,0,0,0,0.0,0.54598,4996.090058,0,4654.707224336859,0.93167,4996.090058,349.72630406
0.0,0,0,0,3252.589,0.477653,1734.2988699999996,0,1621.4306995403997,0.93492,4986.88787,121.40092089999999
75.08411532,0,0,0,6725.273,0.336377,0.00017667999964032788,0,0.00016622584406160968,0.94083,6800.357292,1.2367599974822952e-5
2399.757444,0,0,0,5402.644,0.222886,0.00033999999959632987,0,0.00031243279962905944,0.91892,7802.401784,2.3799999971743092e-5
7079.094468,0,0,0,1089.439843,0.2,0,0,0.0,0.93158,8168.534311,0.0
8464.794721,2668.66,0,0.0003550000001268927,0,0.250373,0,0,0.0,0.98825,8464.794721,0.0
8563.859758,5676.809,0,0.00023400000009132782,0,0.357527,0,0,0.0,1.02908,8563.859758,0.0
8670.376065,7473.152,0,4.3000000005122274e-5,0,0.498589,0,0,0.0,0.9595,8670.376065,0.0
8441.822165,8429.771695000001,0,0,0,0.657708,0,0.00030499999957100954,0.0002899268995922102,0.95058,8441.822165,2.134999996997067e-5
8648.89113,7886.299,0,0.0001700000020719017,0,0.806568,0,0,0.0,0.93233,8648.89113,0.0
8613.175057,6625.884742999999,0,0,0,0.931637,0,0.0002570000015111873,0.00022359000131473296,0.87,8613.175057,1.799000010578311e-5
8557.876362,3621.721,0,640.4481979999978,0,1.0,0,0,0.0,0.92175,8557.876362,0.0
8567.624888,0,0,910.4756439999983,0,1.0,0,0,0.0,0.91892,8567.624888,0.0
5045.774316,0,0,0,3526.662,0.925916,0.0003019999999196443,0,0.00026445233992963493,0.87567,8572.436618,3.391459999097606e-5
972.8052455999999,0,0,0,5345.8458374,0.813618,0,0,0.0,0.93125,6318.651083,0.0
0.0,0,0,0,6353.77474,0.680146,0,0,0.0,0.938,6353.77474,0.0
0.0,0,0,0,5226.849,0.570347,5.999999939376721e-5,0,5.6305199431099026e-5,0.93842,5226.84906,6.737999931920058e-6
0.0,0,0,0,0.0,0.570347,4957.60938,0,4903.472285570399,0.98908,4957.60938,347.03265660000005
0.0,0,0,0,0.0,0.570347,4215.865677,0,4030.0303179578395,0.95592,4215.865677,295.11059739
0.0,0,0,0,0.0,0.570347,4358.012485,0,4105.24776087,0.942,4358.012485,305.06087395000003
0.0,0,0,0,0.0,0.570347,4413.330929,0,3958.40477683868,0.89692,4413.330929,308.93316503
0.0,0,0,0,0.0,0.570347,4350.844258,0,3857.3715022576403,0.88658,4350.844258,304.55909806000005
0.0,0,0,0,0.0,0.570347,4343.577294,0,3844.4133913735195,0.88508,4343.577294,304.05041058
0.0,0,0,0,0.0,0.570347,4104.37308,0,3620.7547999836,0.88217,4104.37308,287.30611560000006
0.0,0,0,0,94.167,0.568368,4881.234592,0,4310.130144736,0.883,4975.401592,341.68642144
0.0,0,0,0,4982.411842,0.463704,0,0,0.0,0.93142,4982.411842,0.0
85.38746723999999,0,0,0,6708.973,0.322771,0.00026376000005257083,0,0.0002476258008493551,0.93883,6794.360731,1.846320000367996e-5
2576.310276,0,0,0,5196.977577,0.213599,0,0,0.0,0.91717,7773.287853,0.0
7436.751348000001,0,0,0,647.3769189999994,0.2,0,0,0.0,0.94292,8084.128267,0.0
8399.8594,3161.8178719999996,0,0,0,0.259682,0,0.00012800000058632577,0.00011922176054611555,0.93142,8399.8594,8.960000041042804e-6
8552.570952,5914.907,0,0.0004600000002028537,0,0.37133,0,0,0.0,0.94075,8552.570952,0.0
8685.963175,7636.393,0,0.0003729999989445787,0,0.515474,0,0,0.0,0.93575,8685.963175,0.0
8472.199915,8559.759905,0,0,0,0.677046,0,9.499999941908754e-5,8.841364945936221e-5,0.93067,8472.199915,6.649999959336128e-6
8714.590009,7946.896535,0,0,0,0.82705,0,0.0004650000000765431,0.0004283812500705153,0.92125,8714.590009,3.255000000535802e-5
8719.289839,6588.961,0,0.00032499999997526174,0,0.951422,0,0,0.0,0.92392,8719.289839,0.0
8663.089355,2573.562,0,1709.4972370000014,0,1.0,0,0,0.0,0.92775,8663.089355,0.0
8677.037449,0,0,930.515123000001,0,1.0,0,0,0.0,0.91558,8677.037449,0.0
5159.919672,0,0,0,3488.6357559999997,0.926715,0,0,0.0,0.92817,8648.555428,0.0
995.267214,0,0,0,5352.175,0.814283,0.00026200000047538197,0,0.0002440530004428183,0.9315,6347.442476,2.9422600053385395e-5
0.0,0,0,0,6384.626,0.680163,0.00042299999950046185,0,0.0003968459095313483,0.93817,6384.626423,4.7502899943901864e-5
0.0,0,0,0,5273.63,0.569382,0.00013800000033370452,0,0.00012958200031334854,0.939,5273.630138,1.5497400037475016e-5
0.0,0,0,0,0.0,0.569382,5042.91063,0,4741.1932870071005,0.94017,5042.91063,353.00374410000006
0.0,0,0,0,0.0,0.569382,4627.719516,0,4381.293451773,0.94675,4627.719516,323.94036612
0.0,0,0,0,0.0,0.569382,4395.637452,0,4097.48136363084,0.93217,4395.637452,307.69462164000004
0.0,0,0,0,0.0,0.569382,4164.279452,0,3928.66452060584,0.94342,4164.279452,291.49956164
0.0,0,0,0,0.0,0.569382,4141.254236,0,3817.5323923718797,0.92183,4141.254236,289.88779652
0.0,0,0,0,0.0,0.569382,4220.716902,0,3733.224099819,0.8845,4220.716902,295.45018314000004
0.0,0,0,0,233.699,0.564472,4077.6245619999995,0,3746.6437763024596,0.91883,4311.323562,285.43371934
0.0,0,0,0,4502.239,0.469895,0.0003310000001874869,0,0.00029128000016498846,0.88,4502.239331,2.3170000013124084e-5
0.0,0,0,0,4401.949969,0.377425,0,0,0.0,0.88233,4401.949969,0.0
94.22777496,0,0,0,4952.836,0.273382,0.0003450399999564979,0,0.00030705799676128664,0.88992,5047.06412,2.4152799996954856e-5
2559.84432,0,0,0,3493.2466409999997,0.2,0,0,0.0,0.93075,6053.090961,0.0
6128.189499,1232.479,0,0.00025699999901007686,0,0.223264,0,0,0.0,0.95367,6128.189499,0.0
7015.055253,4308.284,0,0.00028300000121816993,0,0.304586,0,0,0.0,0.91833,7015.055253,0.0
7175.770996,6956.269916,0,0,0,0.435892,0,8.400000024266774e-5,7.787472022497241e-5,0.92708,7175.770996,5.880000016986742e-6
7240.976195,8666.876,0,0.00020899999799439684,0,0.599486,0,0,0.0,0.93117,7240.976195,0.0
6896.795954,8930.0,0,691.6493059999993,0,0.768047,0,0,0.0,0.916,6896.795954,0.0
6878.121701,8930.0,0,338.648075000001,0,0.936608,0,0,0.0,0.91658,6878.121701,0.0
6926.113939,3358.389,0,4547.974409,0,1.0,0,0,0.0,0.91592,6926.113939,0.0
6306.815938,0,0,6226.095121999999,0,1.0,0,0,0.0,0.91292,6306.815938,0.0
6208.310405,0,0,3165.648858999999,0,1.0,0,0,0.0,0.90967,6208.310405,0.0
5079.522012,0,0,0,788.577,0.983435,0.00033499999995001417,0,0.0003175230499526219,0.94783,5868.099347,3.762049999438659e-5
974.8468524,0,0,0,4461.5329886,0.889712,0,0,0.0,0.94017,5436.379841,0.0
0.0,0,0,0,5541.29,0.773308,4.400000034365803e-5,0,4.1484520324011096e-5,0.94283,5541.290044,4.941200038592797e-6
0.0,0,0,0,4636.82955,0.675903,0,0,0.0,0.93092,4636.82955,0.0
0.0,0,0,0,0.0,0.675903,4547.453798,0,4246.184983882499,0.93375,4547.453798,318.32176585999997
0.0,0,0,0,0.0,0.675903,4307.834892,0,4057.2481363323595,0.94183,4307.834892,301.54844244000003
0.0,0,0,0,0.0,0.675903,4303.707731,0,4049.7889748710004,0.941,4303.707731,301.25954117000003
0.0,0,0,0,0.0,0.675903,4211.929405,0,3798.4442953111497,0.90183,4211.929405,294.83505835
0.0,0,0,0,0.0,0.675903,4109.717984,0,3675.115307192,0.89425,4109.717984,287.68025888
0.0,0,0,0,1677.045,0.640674,2427.690111,0,2173.38957187275,0.89525,4104.735111,169.93830777
0.0,0,0,0,4079.485,0.554978,4.599999965648749e-5,0,4.093631969430135e-5,0.88992,4079.485046,3.2199999759541247e-6
0.0,0,0,0,4262.508,0.465436,0.0005240000000412692,0,0.00046823592003687736,0.89358,4262.508524,3.668000000288885e-5
0.0,0,0,0,4245.308727,0.376256,0,0,0.0,0.89267,4245.308727,0.0
103.94891471999999,0,0,0,4680.11563528,0.277942,0,0,0.0,0.94108,4784.06455,0.0
2314.422144,0,0,0,2431.319705,0.226868,0,0,0.0,0.73042,4745.741849,0.0
4082.0113920000003,0,0,0,1279.026,0.2,0.0003619999995407852,0,3.140349996016312e-5,0.08675,5361.037754,2.533999996785497e-5
5440.421431,3014.170733,0,0,0,0.256895,0,0.000266999999894324,2.3295749990779767e-5,0.08725,5440.421431,1.868999999260268e-5
5624.004413,6349.772587,0,0,0,0.376752,0,0.0004129999997530831,3.8512249976975e-5,0.09325,5624.004413,2.890999998271582e-5
5753.91455,8419.087,0,0.0003060000017285347,0,0.535669,0,0,0.0,0.09483,5753.91455,0.0
5718.948871,8930.0,0,489.5118810000022,0,0.70423,0,0,0.0,0.094,5718.948871,0.0
5610.043154,8930.0,0,1556.0621419999989,0,0.872791,0,0,0.0,0.09042,5610.043154,0.0
5586.241216,6739.267,0,3004.5329679999995,0,1.0,0,0,0.0,0.08858,5586.241216,0.0
5533.489907,0,0,7400.4648609999995,0,1.0,0,0,0.0,0.092,5533.489907,0.0
5330.600762,0,0,4228.197982,0,1.0,0,0,0.0,0.15675,5330.600762,0.0
4967.739685,0,0,162.85469900000044,0,1.0,0,0,0.0,0.73225,4967.739685,0.0
1028.4696228,0,0,0,0.0,1.0,3566.2194382,0,3367.4027045203497,0.94425,4594.689061,249.635360674
0.0,0,0,0,0.0,1.0,4645.116785,0,4583.94059694155,0.98683,4645.116785,325.15817495000005
0.0,0,0,0,0.0,1.0,4454.661783,0,4125.373184000639,0.92608,4454.661783,311.82632481
0.0,0,0,0,0.0,1.0,4426.614201,0,4084.3041248366703,0.92267,4426.614201,309.86299407000007
0.0,0,0,0,0.0,1.0,4201.140861,0,3979.53068058225,0.94725,4201.140861,294.07986027000004
0.0,0,0,0,0.0,1.0,4207.821991,0,4115.249907198,0.978,4207.821991,294.54753937000004
0.0,0,0,0,2823.302,0.940692,1300.5483849999996,0,1185.8790338945496,0.91183,4123.850385,91.03838694999997
0.0,0,0,0,4235.882739,0.85171,0,0,0.0,0.899,4235.882739,0.0
0.0,0,0,0,4204.662,0.763383,0.0004419999995661783,0,0.00039367613961360803,0.89067,4204.662442,3.0939999969632485e-5
0.0,0,0,0,4177.174,0.675635,0.0003619999997681589,0,0.0003215175397940857,0.88817,4177.174362,2.5339999983771125e-5
0.0,0,0,0,5075.388,0.569017,0.00016400000004068715,0,0.00014530400003604882,0.886,5075.388164,1.1480000002848103e-5
0.0,0,0,0,5069.417932,0.462526,0,0,0.0,0.88633,5069.417932,0.0
138.31252763999998,0,0,0,6722.90558436,0.321299,0,0,0.0,0.94108,6861.218112,0.0
2786.932824,0,0,0,5098.012,0.214207,0.00018700000055105193,0,9.851721029031068e-5,0.52683,7884.945011,1.3090000038573637e-5
7578.740699999999,0,0,0,676.2928570000013,0.2,0,0,0.0,0.08617,8255.033557,0.0
8567.749953,2860.89,0,0.00012299999934839434,0,0.254002,0,0,0.0,0.08758,8567.749953,0.0
8750.128357,5212.637,0,0.0003749999987121555,0,0.352394,0,0,0.0,0.09333,8750.128357,0.0
8880.025329,6786.355,0,1.1000001904903911e-5,0,0.480492,0,0,0.0,0.092,8880.025329,0.0
8642.808997,8043.022,0,0.0002590000012787641,0,0.632311,0,0,0.0,0.09375,8642.808997,0.0
8819.888573,7837.991,0,0.00034699999923759606,0,0.780259,0,0,0.0,0.09008,8819.888573,0.0
8844.190774,6623.610565999998,0,0,0,0.905285,0,0.00043400000231486047,3.8048780202943815e-5,0.08767,8844.190774,3.0380000162040236e-5
8873.173056,4303.799,0,0.00047200000062730396,0,0.986523,0,0,0.0,0.08833,8873.173056,0.0
8831.164215,713.992,0,216.1072370000004,0,1.0,0,0,0.0,0.08342,8831.164215,0.0
5237.247408,0,0,0,0.0,1.0,3481.3907740000004,0,2506.8798685419206,0.72008,8718.638182,243.69735418000005
1050.622452,0,0,0,0.0,1.0,5406.318155999999,0,5030.14653870552,0.93042,6456.940608,378.44227092
0.0,0,0,0,0.0,1.0,6507.987077,0,6114.77449780766,0.93958,6507.987077,455.55909539000004
0.0,0,0,0,0.0,1.0,5452.065687,0,5044.52377689675,0.92525,5452.065687,381.64459809000004
0.0,0,0,0,0.0,1.0,5194.773052,0,4821.164974100159,0.92808,5194.773052,363.63411364
0.0,0,0,0,0.0,1.0,4462.916106,0,4231.20150177648,0.94808,4462.916106,312.40412742
0.0,0,0,0,0.0,1.0,4466.786554,0,4158.22093884968,0.93092,4466.786554,312.67505878000003
0.0,0,0,0,2009.011,0.957797,2341.142106,0,2125.1717467215,0.90775,4350.153106,163.87994742
0.0,0,0,0,4302.687,0.867412,0.0004600000002028537,0,0.00041208180018172244,0.89583,4302.68746,3.220000001419976e-5
0.0,0,0,0,4268.518,0.777744,0.0002500000000509317,0,0.00022275000004538014,0.891,4268.51825,1.750000000356522e-5
0.0,0,0,0,4255.294,0.688354,0.00021999999989930075,0,0.00020483759990624095,0.93108,4255.29422,1.5399999992951054e-5
0.0,0,0,0,5165.000882,0.579855,0,0,0.0,0.93642,5165.000882,0.0
0.0,0,0,0,5184.92579,0.470936,0,0,0.0,0.94392,5184.92579,0.0
118.3455702,0,0,0,6879.911,0.326412,0.0004117999997106381,0,0.0003933019437236362,0.95508,6998.256982,2.882599997974467e-5
2751.7467719999995,0,0,0,5242.242,0.21629,0.00018499999987398041,0,0.00017080124988365242,0.92325,7993.988957,1.2949999991178631e-5
7558.002612,0,0,0,775.447,0.2,9.99999986106559e-6,0,9.182499872423478e-6,0.91825,8333.449622,6.999999902745913e-7
8643.401413,2955.458,0,0.00043500000037965947,0,0.255787,0,0,0.0,0.91567,8643.401413,0.0
8876.279947,5754.741688999999,0,0,0,0.364412,0,0.0003110000016022241,0.00029125150150048287,0.9365,8876.279947,2.1770000112155687e-5
9034.777423,7456.5108169999985,0,0,0,0.50516,0,0.000183000001925393,0.0001729350018194964,0.945,9034.777423,1.2810000134777512e-5
8796.428919,8498.084540999998,0,0,0,0.665568,0,0.00045900000077381264,0.0002703510004557756,0.589,8796.428919,3.213000005416689e-5
9072.836828,7948.732,0,0.0004799999987881165,0,0.815607,0,0,0.0,0.94767,9072.836828,0.0
9133.506757,6565.247,0,0.00032700000065233326,0,0.939531,0,0,0.0,0.93,9133.506757,0.0
