pv_2022
0.655384
0.540079
0.357057
0.116963
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0963826
0.137724
0.256192
0.225175
3.43E-01
0.378931
0.323053
0.252657
0.201978
0.0223893
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.133197
0.388373
0.552015
0.656301
0.709175
0.703454
0.642826
0.535256
0.372318
0.144833
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.121807
0.236441
0.353073
0.490993
0.491459
0.581537
0.24034
0.327259
0.144727
0.0498784
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0684816
0.177555
0.352643
0.632674
0.469005
0.212544
0.250879
0.159365
0.164448
0.0379367
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.165436
0.436742
0.611052
0.724407
0.771786
0.760936
0.69147
0.571039
0.389458
0.145719
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.158991
0.398296
0.584985
0.694146
0.745934
0.735458
0.671515
0.549061
0.37527
0.139122
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.162511
0.423957
0.592366
0.703987
0.75834
0.753584
0.693762
0.574278
0.404121
0.16427
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.159952
0.415564
0.587547
0.69083
0.741833
0.737592
0.678363
0.561352
0.376363
0.158044
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.160981
0.408654
0.578168
0.685041
0.736403
0.725776
0.66288
0.543536
0.368015
0.143097
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.159515
0.419468
0.58295
0.688561
0.740469
0.735243
0.675836
0.564693
0.395397
0.165635
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.156662
0.401134
0.562568
0.668002
0.721587
0.717409
0.662977
0.532761
0.388005
0.158496
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.157887
0.392414
0.581771
0.692914
0.746175
0.731064
0.658538
0.542785
0.374312
0.14882
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.173927
0.405653
0.5761
0.685931
0.738603
0.728077
0.665214
0.548199
0.381983
0.157464
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.145433
0.394452
0.550629
0.648327
0.698147
0.695978
0.64596
0.538101
0.376355
0.155965
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.172495
0.409447
0.571501
0.677881
0.7279
0.726329
0.665985
0.552015
0.388653
0.164016
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.16635
0.414545
0.578527
0.682732
0.734171
0.72729
0.671577
0.55978
0.399353
0.175691
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00215336
0.17231
0.403832
0.552609
0.652025
0.702249
0.703716
0.664386
0.558218
0.393082
0.168887
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00270008
0.185679
0.418798
0.584241
0.654684
0.722901
0.693146
0.690414
0.576707
0.40321
0.168435
0.00223583
0
0
0
0
0
0
0
0
0
0
0
0
0.00325163
0.179403
0.413194
0.581185
0.690779
0.744469
0.740648
0.689405
0.576992
0.410715
0.179492
0.00267454
0
0
0
0
0
0
0
0
0
0
0
0
0.00490837
0.215481
0.458639
0.626259
0.737638
0.78839
0.780828
0.715314
0.601082
0.429588
0.197036
0.00413471
0
0
0
0
0
0
0
0
0
0
0
0
0.00505621
0.198617
0.446856
0.606025
0.709021
0.759961
0.752862
0.693238
0.576455
0.409447
0.182058
0.00414744
0
0
0
0
0
0
0
0
0
0
0
0
0.00450089
0.192147
0.42819
0.592934
0.69855
0.749914
0.746058
0.687261
0.578556
0.414065
0.189761
0.00424505
0
0
0
0
0
0
0
0
0
0
0
0
0.00510415
0.193827
0.42356
0.581261
0.686168
0.740305
0.737713
0.682704
0.577556
0.412737
0.185164
0.00432679
0
0
0
0
0
0
0
0
0
0
0
0
0.00511307
0.0807923
0.426734
0.59751
0.709681
0.77006
0.766591
0.704197
0.56178
0.355101
0.174878
0.00481604
0
0
0
0
0
0
0
0
0
0
0
0
0.00680159
0.178166
0.363295
0.349087
0.250122
0.243358
0.404145
0.453676
0.131874
0.301564
0.134852
0.00426142
0
0
0
0
0
0
0
0
0
0
0
0
0.00675797
0.169193
0.195456
0.535999
0.73035
0.288789
0.795121
0.59746
0.388236
0.075839
0.00548078
0.00371165
0
0
0
0
0
0
0
0
0
0
0
0
0.0105537
0.238154
0.485745
0.64874
0.746564
0.795065
0.785867
0.722379
0.611281
0.449852
0.219235
0.00604608
0
0
0
0
0
0
0
0
0
0
0
0
0.0115625
0.223322
0.41518
0.596543
0.681327
0.774547
0.766739
0.705841
0.596372
0.430943
0.205999
0.00804908
0
0
0
0
0
0
0
0
0
0
0
0
0.0131431
0.241511
0.48544
0.657571
0.76826
0.817037
0.806293
0.742791
0.629279
0.452831
0.136513
0.00653503
0
0
0
0
0
0
0
0
0
0
0
0
0.0131835
0.17612
0.404048
0.586536
0.589276
0.665863
0.634974
0.615493
0.51695
0.380082
0.154222
0.00813939
0
0
0
0
0
0
0
0
0
0
0
0
0.00985646
0.196505
0.458956
0.62206
0.722383
0.771655
0.763517
0.705293
0.590399
0.4251
0.208023
0.00932053
0
0
0
0
0
0
0
0
0
0
0
0
0.016918
0.245296
0.472199
0.626575
0.729689
0.777703
0.771335
0.70968
0.599099
0.435142
0.214078
0.0113671
0
0
0
0
0
0
0
0
0
0
0
0
0.018074
0.239763
0.455204
0.605357
0.70394
0.745593
0.739752
0.639668
0.477686
0.249156
0.096918
0.00858266
0
0
0
0
0
0
0
0
0
0
0
0
1.68E-02
0.224118
0.448904
0.604014
0.708124
0.710076
0.489068
0.59304
0.55324
0.435475
0.212055
0.0121472
0
0
0
0
0
0
0
0
0
0
0
0
0.0103584
0.213874
0.129771
0.128433
0.611597
0.744092
0.594264
0.717895
0.484882
0.255493
0.0399762
0.0105965
0
0
0
0
0
0
0
0
0
0
0
0
0.0225577
0.255033
0.493844
0.649643
0.771394
0.809492
0.807876
0.755907
0.63439
0.456552
0.223129
0.0142994
0
0
0
0
0
0
0
0
0
0
0
0
0.0267941
0.258908
0.480169
0.624277
0.711785
0.759207
0.760883
0.707765
0.593163
0.441564
0.219254
0.015264
0
0
0
0.00E+00
0
0
0
0
0
0
0
0
0.0309003
0.255135
0.479824
0.646189
0.750886
0.805323
0.799837
0.74317
0.631933
0.460843
0.232061
0.0171983
0
0
0
0
0
0
0
0
0
0
0
0
0.0347653
0.265315
0.488982
0.646385
0.745352
0.790728
0.779387
0.716927
0.60629
0.441867
0.221996
0.016986
0
0
0
0
0
0
0
0
0
0
0
0
0.037197
0.25748
0.472443
0.628459
0.732356
0.782059
0.775865
0.717718
0.608164
0.441744
0.219661
0.0168606
0
0
0
0
0
0
0
0
0
0
0
0
0.0413558
0.252393
0.468828
0.627481
0.73292
0.772547
0.732859
0.469253
0.317235
0.106921
0.0692482
0.0184483
0
0
0
0
0
0
0
0
0
0
0
0
0.0504753
0.289122
0.516187
0.672899
0.772408
0.812198
0.801516
0.736084
0.622399
0.450788
0.226315
0.0185455
0
0
0
0
0
0
0
0
0
0
0
0
0.047361
0.270965
0.48601
0.637273
0.733866
0.773997
0.760199
0.698511
0.595016
0.436798
0.223916
0.0189864
0
0
0
0
0
0
0
0
0
0
0
0
0.0510205
0.277689
0.372468
0.544523
0.733882
0.79285
0.78559
0.727584
0.607283
0.439176
0.216569
0.0182032
0
0
0
0
0
0
0
0
0
0
0
0
0.0508951
0.26911
0.477232
0.632933
0.728896
0.772207
0.760032
0.698196
0.584845
0.425935
0.21595
0.0206721
0
0
0
0
0
0
0
0
0
0
0
0
0.0551361
0.275346
0.479082
0.620467
0.702864
0.743418
0.744655
0.694732
0.596749
0.437642
0.176164
0.0190038
0
0
0
0
0
0
0
0
0
0
0.00E+00
0
0.0520386
0.25922
0.470709
0.620517
0.716695
0.761716
0.75619
0.697515
0.584339
0.421061
0.207229
0.0223669
0
0
0
0
0
0
0
0
0
0
0
0
0.0595946
0.273814
0.482121
0.632758
0.72891
0.762908
0.744768
0.680123
0.571817
0.417998
0.211843
0.0256308
0
0
0
0
0
0
0
0
0
0
0
0
0.059674
0.268699
0.463732
0.610672
0.707707
0.751022
0.744133
0.687086
0.579117
0.42481
0.218519
0.0276826
0
0
0
0
0
0
0
0
0
0
0
0
0.0553975
0.278544
0.475546
0.345695
0.527111
0.78255
0.781081
0.71337
0.536754
0.361281
0.210048
0.0239411
0
0
0
0
0
0
0
0
0
0
0
0
0.067952
0.286207
0.490378
0.636295
0.727954
0.779935
0.778649
0.721857
0.609105
0.4446
0.226005
0.0309146
0
0
0
0
0
0
0
0
0
0
0
0
0.0725157
0.297627
0.500968
0.647821
0.74149
0.776503
0.766116
0.694289
0.451387
0.30648
0.20886
0.0308392
0
0
0
0
0
0
0
0
0
0
0
0
0.0747649
0.296642
0.501352
0.646761
0.736547
0.775598
0.760098
0.671561
0.586042
0.429695
0.222298
0.0333824
0
0
0
0
0
0
0
0
0
0
0
0
0.0788819
0.302707
0.507514
0.657362
0.752148
0.789386
0.774079
0.707887
0.596399
0.43893
0.230138
0.0346711
0
0
0
0
0
0
0
0
0
0
0
0
0.0768735
0.288922
0.479904
0.619468
0.708336
0.747768
0.739813
0.682876
0.581272
0.430555
0.227165
0.0352739
0
0
0
0
0
0
0
0
0
0
0
0
0.0779513
0.289865
0.472087
0.622538
0.71245
0.752152
0.731933
0.684479
0.582306
0.429975
0.226278
0.0364577
0
0
0
0
0
0
0
0
0
0
0
0
0.0692254
0.255398
0.48536
0.623627
0.710354
0.749768
0.742575
0.690508
0.591885
0.43882
0.23243
0.0372526
0
0
0
0
0
0
0
0
0
0
0
0
0.0828359
0.315867
0.5125
0.655833
0.748579
0.790557
0.782326
0.723146
0.614691
0.453102
0.238804
0.0391049
0
0
0
0
0
0
0
0
0
0
0
0
0.0815562
0.289861
0.513828
0.663561
0.755919
0.684998
0.653765
0.434723
0.337713
0.413617
0.0650122
0.0327395
0
0
0
0
0
0
0
0
0
0
0
0
0.0947989
0.320809
0.523092
0.669836
0.761628
0.802751
0.791412
0.724128
0.609026
0.442318
0.227029
0.0403039
0
0.00E+00
0
0
0
0
0
0
0
0
0
0
0.0951886
0.31638
0.505918
0.634193
0.703405
0.728479
0.718182
0.677059
0.589944
0.439577
0.231284
0.0395712
0
0
0
0
0
0
0
0
0
0
0
0
0.0952575
0.317236
0.508242
0.634087
0.650873
0.76616
0.757055
0.703583
0.593427
0.394528
0.208681
0.0430227
0
0
0
0
0
0
0
0
0
0
0
0
0.0973205
0.309652
0.494357
0.632883
0.721674
0.759829
0.747817
0.690077
0.580133
0.429471
0.227499
0.0404685
0
0
0
0
0
0
0
0
0
0
0
0
0.100349
0.312355
0.494986
0.629583
0.717759
0.748545
0.738583
0.677629
0.569867
0.420522
0.22186
0.0414345
0
0
0
0
0
0
0
0
0
0
0
0
0.100462
0.304455
0.490015
0.628072
0.716109
0.75183
0.740585
0.681478
0.557649
0.393184
0.172623
0.0416814
0
0
0
0
0
0
0
0
0
0
0
0.00218246
0.105163
0.322592
0.503875
0.628796
0.706067
0.739709
0.725414
0.667514
0.570945
0.427086
0.189862
0.0426786
0
0
0
0
0
0
0
0
0
0
0
0.00354458
0.108892
0.325705
0.502478
0.621821
0.699067
0.730117
0.718672
0.661533
0.563396
0.417506
0.225315
0.042172
0
0
0
0
0
0
0
0
0
0
0
0.00349749
0.111783
0.329751
0.518607
0.663344
0.751981
0.785895
0.770225
0.70985
0.59717
0.441499
0.235037
0.0453142
0
0
0
0
0
0
0
0
0
0
0
0.00397743
0.120007
0.346411
0.538554
0.673909
0.760311
0.793365
0.776108
0.713073
0.603044
0.447529
0.240354
0.0463605
0
0
0
0
0
0
0
0
0
0
0
0.00438922
0.11924
0.342867
0.527452
0.658284
0.741003
0.769445
0.752132
0.690911
0.583795
0.436648
0.236609
0.0454093
0
0
0
0
0
0
0
0
0
0
0
0.00484204
0.107808
0.190144
0.393823
0.55775
0.660192
0.705164
0.749772
0.714088
0.602476
0.445258
0.238988
0.0479071
0
0
0
0
0
0
0
0
0
0
0
0.00644273
0.129818
0.353025
0.532357
0.650399
0.729755
0.777242
0.77594
0.720505
0.613796
0.454689
0.243956
0.048939
0
0
0
0
0
0
0
0
0
0
0
0.00551265
0.128179
0.352059
0.540286
0.681527
0.76818
0.805595
0.792881
0.731263
0.615685
0.453244
0.241809
0.049759
0
0
0
0
0
0
0
0
0
0
0
0.00752964
0.13961
0.377169
0.570056
0.700543
0.780067
0.815435
0.803216
0.751407
0.636616
0.474025
0.256623
0.0543158
0
0
0
0
0
0
0
0
0
0
0
0.00908618
0.143447
0.373522
0.556276
0.686928
0.77029
0.796559
0.77875
0.713139
0.611646
0.457473
0.249391
0.0511625
0
0
0
0
0
0
0
0
0
0
0
0.00900524
0.138479
0.357268
0.532508
0.661272
0.750429
0.791622
0.784476
0.729768
0.621636
0.4661
0.252493
0.0531215
0
0
0
0
0
0
0
0
0
0
0
0.00898668
0.143716
0.371187
0.553016
0.681027
0.767401
0.80334
0.790374
0.726809
0.616786
0.461669
0.251752
0.0513428
0
0
0
0
0
0
0
0
0
0
0
0.00800663
0.142594
0.368232
0.552691
0.689152
0.775755
0.819786
0.810174
0.749067
0.629453
0.463501
0.250016
0.0567882
0
0
0
0
0
0
0
0
0
0
0
0.00920993
0.146707
0.365102
0.538684
0.668582
0.747582
0.777016
0.757971
0.691891
0.583699
0.436259
0.241574
0.0533338
0
0
0
0
0
0
0
0
0
0
0
0.00947978
0.143809
0.360859
0.454341
0.649147
0.715267
0.688544
0.764037
0.705064
0.597917
0.353317
0.244614
0.0545515
0
0
0
0
0
0
0
0
0
0
0
0.0101199
0.128612
0.371124
0.553773
0.688594
0.775394
0.814707
0.798289
0.730516
0.616546
0.454011
0.245616
0.0564242
0
0
0
0
0
0
0
0
0
0
0
0.00991105
1.50E-01
0.374293
0.556167
0.68752
0.77085
0.805357
0.78879
0.722701
0.613254
0.454571
0.24791
0.0547296
0
0
0
0
0
0
0
0
0
0
0
0.0103545
0.1537
0.376467
0.55907
0.687058
0.768428
0.804645
0.793274
0.733173
0.622803
0.462913
0.251916
0.0567253
0
0
0
0
0
0
0
0
0
0
0
0.0114584
0.151071
0.386036
0.576081
0.689586
0.766653
0.764739
0.81517
0.751868
0.614892
0.466776
0.252916
0.0583651
0
0
0
0
0
0
0
0
0
0
0
0.013088
0.157935
0.37888
0.557117
0.68454
0.761171
0.790412
0.77265
0.710346
0.605064
0.449366
0.247153
0.0568464
0
0
0
0
0
0
0
0
0
0
0
0.016598
0.154237
0.367731
0.547556
0.67587
0.751275
0.781162
0.761643
0.687023
0.57539
0.425179
0.233287
0.0606134
0
0
0
0
0
0
0
0
0
0
0
0.0182514
0.160958
0.376368
0.552472
0.679288
0.75318
0.781192
0.757792
0.688733
0.577731
0.427485
0.23769
0.0580261
0
0
0
0
0
0
0
0
0
0
0
0.0188187
0.156625
0.358345
0.52891
0.655971
0.737138
0.771202
0.759236
0.700875
0.597302
0.444467
0.219828
0.0684545
0
0
0
0
0
0
0
0
0
0
0
0.0205432
0.161323
0.371288
0.541805
0.669137
0.75013
0.784991
0.773492
0.7105
0.600961
0.443633
0.24521
0.0637055
0
0
0
0
0
0
0
0
0
0
0
0.0227876
0.165382
0.378711
0.557239
0.692942
0.781985
0.814952
0.801486
0.733981
0.621099
0.462246
0.255504
0.0637504
0
0
0
0
0
0
0
0
0
0
0
0.0245321
0.16756
0.379084
0.547581
0.670074
0.742234
0.767806
0.748474
0.690251
0.583116
0.435499
0.243363
0.0605189
0
0
0
0
0
0
0
0
0
0
0
0.0225547
0.164405
0.36986
0.530868
0.647001
0.714622
0.742448
0.731038
0.679296
0.584837
0.440512
0.245882
0.0619845
0
0
0
0
0
0
0
0
0
0
0
0.0238125
0.167207
0.380091
0.553425
0.681712
0.76143
0.794404
0.777796
0.717055
0.604409
0.448499
0.24801
0.0614952
0
0
0
0
0
0
0
0
0
0
0
0.0264558
0.166871
0.368036
0.521575
0.632177
0.70797
0.742585
0.734615
0.677768
0.579442
0.432183
0.24069
0.065073
0
0
0
0
0
0
0
0
0
0
0
0.0279975
0.167109
0.370457
0.532757
0.652659
0.728232
0.754361
0.734547
0.66999
0.567618
0.424595
0.239884
0.0659886
0
0
0
0
0
0
0
0
0
0
0
0.0266464
0.171298
0.378556
0.546162
0.667468
0.737299
0.760448
0.736122
0.675642
0.572369
0.429132
0.241231
0.0619203
0.00206544
0
0
0
0
0
0
0
0
0
0
0.028858
0.166684
0.361675
0.513151
0.627621
0.69996
0.733739
0.728149
0.677566
0.583969
0.439281
0.247594
0.0647016
0.00205662
0
0
0
0
0
0
0
0
0
0
0.0260733
0.169373
0.372092
0.527295
0.645108
0.725169
0.760044
0.751252
0.693239
0.591132
0.442052
0.248536
0.0620859
0.00251068
0
0
0
0
0
0
0
0
0
0
0.0247392
0.169512
0.37594
0.538367
0.658595
0.740787
0.779859
0.771075
0.713776
0.606352
0.429337
0.238861
0.0752597
0.00347817
0
0
0
0
0
0
0
0
0
0
0.0285143
0.179249
0.394829
0.569735
0.699271
0.783403
0.818614
0.804503
0.738271
0.627375
0.468344
0.263017
0.0683083
0.00355843
0
0
0
0
0
0
0
0
0
0
0.0302837
0.182619
0.395191
0.562764
0.681112
0.759922
0.794221
0.782179
0.721277
0.616658
0.463641
0.262575
0.0669504
0.00401223
0
0
0
0
0
0
0
0
0
0
0.0347479
0.17891
0.39565
0.558703
0.675992
0.755068
0.789195
0.779189
0.721317
0.615585
0.464773
0.256961
0.0695178
0.00399972
0
0
0
0
0
0
0
0
0
0
0.0309808
0.19333
0.416557
0.591444
0.721314
0.805297
0.833333
0.821598
0.756165
0.640997
0.481655
0.273137
0.074014
0.00401973
0
0
0
0
0
0
0
0
0
0
0.0349779
0.186755
0.40355
0.569179
0.688059
0.759029
0.782178
0.758739
0.695267
0.590014
0.445401
0.255805
0.0688501
0.00387754
0
0
0
0
0
0
0
0
0
0
0.0303329
0.177049
0.380151
0.539418
0.656636
0.726401
0.75304
0.737854
0.674934
0.573449
0.431403
0.246686
0.06878
0.00379798
0
0
0
0
0
0
0
0
0
0
0.0385995
0.175599
0.364042
0.529617
0.644033
0.714748
0.734973
0.724323
0.664085
0.564122
0.429173
0.247623
0.0691785
0.00461429
0
0
0
0
0
0
0
0
0
0
0.0312807
0.179012
0.379079
0.529499
0.643697
0.713033
0.744885
0.73161
0.685122
0.533464
0.44393
0.255696
0.0688526
0.00561201
0
0
0
0
0
0
0
0
0
0
0.0298026
0.179116
0.382105
0.539868
0.650871
0.721505
0.752987
0.741299
0.684444
0.584099
0.438585
0.251048
0.0702821
0.00520075
0
0
0
0
0
0
0
0
0
0
0.0321643
0.190308
0.400201
0.561357
0.674937
0.746857
0.775854
0.759394
0.698278
0.592498
0.447593
0.256214
0.0721769
0.00571167
0
0
0
0
0
0
0
0
0
0
0.0341225
0.177821
0.367546
0.520357
6.37E-01
0.710993
0.739189
0.72352
0.664075
0.560199
0.421012
0.243152
0.0714118
0.00514356
0
0
0
0.00E+00
0
0
0
0
0
0
0.032756
0.177419
0.372622
0.525903
0.638126
0.709735
0.737332
0.723506
0.667099
0.571609
0.433577
0.250495
0.0718885
0.00568212
0
0
0
0
0
0
0
0
0
0
0.0343435
0.186037
0.388829
0.547984
0.659191
0.729584
0.760728
0.747142
0.691433
0.589333
0.444846
0.258926
0.0747651
0.00625212
0
0
0
0
0
0
0
0
0
0
0.0331744
0.184495
0.382771
0.535163
0.64651
0.717196
0.746261
0.733554
0.680341
0.582526
0.445816
0.25953
0.0742058
0.00714424
0
0
0
0
0
0
0
0
0
0
0.0354953
0.182519
0.37906
0.531003
0.639132
0.708382
0.731311
0.716375
0.661484
0.56821
0.433736
0.254145
0.0743162
0.00707141
0
0
0
0
0
0
0
0.00E+00
0
0
0.0347213
0.177903
0.369274
5.20E-01
0.627288
0.694093
0.718804
0.703505
0.648788
0.556279
0.422632
0.246847
0.0794191
0.00698169
0
0
0
0
0
0
0
0
0
0
0.0338655
0.175046
0.365705
0.519664
0.634001
0.707481
0.733878
0.719743
0.657908
0.560788
0.42437
0.247735
0.0734721
0.00736635
0
0
0
0
0
0
0
0
0
0
0.0336384
0.17299
0.357517
0.509155
0.624305
0.699771
0.730877
0.720145
0.662545
0.564422
0.427247
0.249461
0.0748873
0.00779308
0
0
0
0
0
0
0
0
0
0
0.0336373
0.177278
0.366115
0.514349
0.626453
0.701556
0.731146
0.7181
0.661571
0.56741
0.433636
0.255251
0.0750339
0.00835009
0
0
0
0
0
0
0
0
0
0
0.0342157
0.183721
0.383972
0.540014
0.653849
0.725768
0.7578
0.736457
0.684391
0.588281
0.447993
0.223087
0.078889
0.00831462
0
0
0
0
0
0
0
0
0
0
0.0342164
0.184589
0.384696
0.540771
0.629749
0.727265
0.758686
0.749475
0.695296
0.584151
0.295122
0.244092
0.094124
0.00892651
0
0
0
0
0
0
0
0
0
0
0.0380469
0.190952
0.398076
0.563293
0.682506
0.76051
0.79137
0.772176
0.711639
0.605905
0.459584
0.271437
0.0846856
0.00813223
0
0
0
0
0
0
0
0
0
0
0.0367062
0.186759
0.381944
0.53132
0.636827
0.710424
0.745782
0.742493
0.691702
0.59426
0.455113
0.268774
0.080708
0.00801835
0
0
0
0
0
0
0
0
0
0
0.0359904
0.189543
0.390044
0.540759
0.652406
0.718886
0.744667
0.727313
0.672584
0.577731
0.445116
0.267332
0.0802827
0.00825154
0
0
0
0
0
0
0
0
0
0
0.0362518
0.181452
0.373484
0.527242
0.641105
0.709489
0.73339
0.716434
0.659681
0.563694
0.431846
0.256607
0.0793906
0.00810954
0
0
0
0
0
0
0
0
0
0
0.0332545
0.178664
0.369993
0.51956
0.6331
0.703566
0.727527
0.717411
0.669606
0.575251
0.441491
0.263485
0.0808772
0.00853025
0
0
0
0
0
0
0
0
0
0
0.0352567
0.180456
0.37067
0.520469
0.628165
0.579571
0.729842
0.721711
0.671971
0.566776
0.441711
0.263683
0.0842755
0.00941444
0
0
0
0
0
0
0
0
0
0
0.0366649
0.180266
0.373094
0.526417
0.637816
0.71221
0.746975
0.739459
0.686645
0.58745
0.447116
0.265577
0.0856484
0.0091497
0
0
0
0
0
0
0
0
0
0
0.0484112
0.177368
0.363567
0.510613
0.616102
0.68594
0.714159
0.701583
0.649677
0.556904
0.426074
0.255244
0.0827546
0.00904157
0
0
0
0
0
0
0
0
0
0
0.0338832
0.176444
0.365699
0.509316
0.609885
0.676322
0.704172
0.69418
0.644854
0.555301
0.428253
0.255931
0.0798682
0.00841698
0
0
0
0
0
0
0
0
0
0
0.0297912
0.175205
0.365455
0.510142
0.617888
0.688333
0.715562
0.700032
0.644138
0.551745
0.424196
0.254988
0.0820469
0.00910063
0
0
0
0
0
0
0
0
0
0
0.0345286
0.168412
0.347173
0.492501
0.604991
0.674908
0.703726
0.688718
0.63726
0.54421
0.415804
0.251616
0.0844248
0.00983294
0
0
0
0
0
0
0
0
0
0
0.0343344
0.17052
0.354019
0.504345
0.615392
0.684019
0.70449
0.685894
0.629854
0.538843
0.411544
0.247603
0.0812601
0.0097705
0
0
0
0
0
0
0
0
0
0
3.19E-02
0.164141
0.339485
0.481177
0.59013
0.65573
0.683178
0.669059
0.618506
0.528532
0.404864
0.245688
0.0819655
0.00924531
0
0
0
0
0
0
0
0
0
0
0.0320047
0.16488
0.336919
0.473671
0.582023
0.653838
0.688854
0.683823
0.637322
0.55578
0.430957
0.261375
0.0842036
0.00934529
