pv_prod_factor_tmy
0
0
0
0
0
0
0.0990686
0.135263
0.314328
0.436007
0.349714
0.403487
0.656301
0.544694
0.23946
0.150085
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0251557
0.120508
0.267802
0.643462
0.418979
0.155313
0.664169
0.554281
0.390238
0.151122
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.114826
0.367812
0.562005
0.681705
0.739848
0.73886
0.679263
0.572158
0.403802
0.168549
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.114576
0.361526
0.548905
0.672241
0.738382
0.742537
0.688578
0.579311
0.410691
0.0565793
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.102582
0.335107
0.517573
0.646839
0.710399
0.49545
0.373239
0.0756121
0.26041
0.0703403
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.046982
0.200123
0.417422
0.346236
0.697042
0.571165
0.526022
0.356502
0.387029
0.158049
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00401329
0.0464892
0.0170891
0.146967
0.275402
0.143465
0.214091
0.218576
0.40631
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.125465
0.371854
0.559142
0.67598
0.739936
0.74771
0.69376
0.585428
0.413537
0.178128
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13849
0.392393
0.576057
0.690627
0.735612
0.718145
0.670657
0.579404
0.416906
0.184198
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0570847
0.217082
0.539733
0.476281
0.720242
0.72015
0.669719
0.558671
0.397824
0.167521
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.113316
0.350117
0.526549
0.637191
0.692699
0.706879
0.660348
0.560302
0.400778
0.178113
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.125757
0.363492
0.539892
0.652497
0.70175
0.691758
0.638485
0.543349
0.398521
0.183468
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.136025
0.381447
0.559577
0.672351
0.71677
0.703674
0.646198
0.554783
0.410819
0.190706
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13751
0.375864
0.348665
0.603218
0.684339
0.691645
0.651168
0.559139
0.407717
0.125073
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.128995
0.366012
0.534153
0.642953
0.676818
0.671539
0.599695
0.549899
0.404415
0.19
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.134082
0.374961
0.5524
0.66385
0.712336
0.69845
0.639186
0.550618
0.410972
0.193686
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.133797
0.210209
0.339022
0.313256
0.205648
0.477201
0.461592
0.325967
0.121193
0.0230574
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0116985
0.0431798
0.109922
0.227417
0.564257
0.781591
0.727886
0.0122499
0.450725
0.215205
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.158561
0.408615
0.587432
0.703098
0.759018
0.759659
0.704917
0.596666
0.433418
0.207305
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.150111
0.384288
0.550237
0.669779
0.734211
0.741568
0.698547
0.596646
0.434395
0.206223
0.0026466
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00208136
0.0412054
0.176345
0.660373
0.707449
0.702154
0.668665
0.574062
0.423755
0.192859
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0323314
0.372551
0.290817
0.551911
0.707168
0.713842
0.538454
0.409416
0.268657
0.0452813
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0557787
0.00285247
0.0731228
0.11775
0.157509
0.207605
0.222778
0.305464
0.0530732
0.0430015
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00867859
0.212407
0.103662
0.13163
0.105244
0.237923
0.351433
0.28894
0.190501
0.0451174
0.00554239
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0524599
0.156322
0.342329
0.17802
0.23472
0.353225
0.254999
0.148099
0.0590003
0.00211718
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0821019
0.060229
0.0915613
0.133148
0.0537314
0.396185
0.339878
0.184846
0.326097
0.125022
0.00751195
0
0
0
0
0
0
0
0
0
0
0
0
0
0.12289
0.207399
0.574162
0.543685
0.761878
0.453487
0.057967
0.0988364
0.183493
0.027811
0.000966008
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0131748
0.205447
0.105944
0.269538
0.248483
0.555636
0.369683
0.333716
0.172159
0.112183
0.00806868
0
0
0
0
0
0
0
0
0
0
0
0
0
0.182033
0.264365
0.586839
0.689115
0.736287
0.726927
0.679286
0.585541
0.440313
0.230768
0.0129399
0
0
0
0
0
0
0
0
0
0
0
0
0
0.19306
0.434135
0.602927
0.71342
0.765298
0.759169
0.697455
0.586868
0.437464
0.227848
0.012786
0
0
0
0
0
0
0
0
0
0
0
0
0
0.184937
0.418505
0.579793
0.677234
0.713721
0.72029
0.687643
0.59344
0.447455
0.232471
0.0140167
0
0
0
0
0
0
0
0
0
0
0
0
0
0.182199
0.409702
0.57349
0.682864
0.728915
0.728583
0.683347
0.587472
0.436836
0.018597
0.00418771
0
0
0
0
0
0
0
0
0
0
0
0
0
0.196108
0.257406
0.6057
0.701814
0.737827
0.74386
0.708288
0.614643
0.457616
0.210327
0.00777565
0
0
0
0
0
0
0
0
0
0
0
0
0.00405427
0.198347
0.423326
0.588245
0.699296
0.757755
0.76038
0.710627
0.602207
0.443749
0.115876
0.00125456
0
0
0
0
0
0
0
0
0
0
0
0
0.000949281
0.184493
0.073524
0.0347196
0.0260627
0.367963
0.553357
0.00910915
0.0447665
0.184094
0.00283647
0.00515544
0
0
0
0
0
0
0
0
0
0
0
0
0.00197298
0.128896
0.414871
0.337411
0.133173
0.0974181
0.0530666
0.0200735
0.0461177
0.0987149
0.00138807
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00290095
0.0156709
0.00571102
0.0931572
0.0226835
0.410427
0.368082
0.174543
0.217152
0.215069
0.0158179
0
0
0
0
0
0
0
0
0
0
0
0
0.000902762
0.143819
0.28714
0.434895
0.501064
0.463051
0.131936
0.0228495
0.428519
0.347348
0.241962
0.0239689
0
0
0
0
0
0
0
0
0
0
0
0
0.00432884
0.208778
0.438848
0.476957
0.466775
0.204537
0.116237
0.0765129
0.104419
0.17503
0.135826
0.00649926
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0630676
0.0133168
0.0864564
0.07139
0.113957
0.107999
0.0890281
0.373416
0.126509
0.256997
0.0308132
0
0
0
0
0
0
0
0
0
0
0
0
0.00581574
0.214732
0.281886
0.434379
0.611021
0.603678
0.782214
0.740395
0.305877
0.336864
0.132448
0.016023
0
0
0
0
0
0
0
0
0
0
0
0
0.0148571
0.23642
0.462893
0.618971
0.714367
0.749463
0.733299
0.688567
0.602517
0.459776
0.252184
0.0338433
0
0
0
0
0
0
0
0
0
0
0
0
0.00976678
0.146883
0.460081
0.613275
0.691173
0.735106
0.752533
0.714512
0.618382
0.459718
0.24608
0.033845
0
0
0
0
0
0
0
0
0
0
0
0
0.0116616
0.229183
0.45054
0.602815
0.593795
0.655146
0.592187
0.521961
0.589628
0.367705
0.140959
0.0265985
0
0
0
0
0
0
0
0
0
0
0
0
0.0126963
0.0452761
0.202284
0.577558
0.679928
0.735907
0.744753
0.692982
0.592764
0.436865
0.243057
0.0356029
0
0
0
0
0
0
0
0
0
0
0
0
0.0248013
0.231202
0.443648
0.5882
0.686667
0.737039
0.748125
0.702865
0.602969
0.448744
0.242215
0.0374653
0
0
0
0
0
0
0
0
0
0
0
0
0.0181435
0.0280245
0.15317
0.594272
0.678896
0.721883
0.740422
0.70317
0.605339
0.454675
0.249015
0.0390678
0
0
0
0
0
0
0
0
0
0
0
0
0.0321683
0.0919066
0.253579
0.610285
0.693632
0.729342
0.73552
0.702248
0.616643
0.466845
0.248519
0.0344189
0
0
0
0
0
0
0
0
0
0
0
0
0.0369072
0.130796
0.295866
0.647256
0.738802
0.789762
0.775699
0.716993
0.616639
0.348008
0.250217
0.0342227
0
0
0
0
0
0
0
0
0
0
0
0
0.0388005
0.252506
0.468118
0.617636
0.701363
0.742785
0.752131
0.702853
0.606729
0.455103
0.248907
0.0421763
0
0
0
0
0
0
0
0
0
0
0
0
0.0400638
0.247463
0.447442
0.601496
0.710185
0.742416
0.625311
0.405107
0.615912
0.457939
0.22683
0.0347279
0
0
0
0
0
0
0
0
0
0
0
0
0.0474898
0.154867
0.514427
0.688943
0.680918
0.860711
0.85731
0.789012
0.675739
0.500093
0.274327
0.0495717
0
0
0
0
0
0
0
0
0
0
0
0
0.0441269
0.195498
0.505323
0.662862
0.763341
0.807008
0.801577
0.744763
0.637206
0.473509
0.260949
0.0475711
0
0
0
0
0
0
0
0
0
0
0
0
0.0503687
0.274486
0.484483
0.626193
0.716574
0.775521
0.785464
0.740264
0.639902
0.477993
0.26438
0.04892
0
0
0
0
0
0
0
0
0
0
0
0
0.0441325
0.18852
0.341906
0.571894
0.646993
0.725318
0.796075
0.745015
0.634101
0.47492
0.260863
0.0493102
0
0
0
0
0
0
0
0
0
0
0
0
0.0379758
0.198661
0.330681
0.526666
0.643083
0.673925
0.767658
0.722605
0.618139
0.409733
0.214827
0.0387891
0
0
0
0
0
0
0
0
0
0
0
0
0.0567302
0.0565145
0.114518
0.468219
0.739287
0.793099
0.680925
0.623383
0.531085
0.470964
0.264839
0.0520076
0
0
0
0
0
0
0
0
0
0
0
0
0.0604513
0.281454
0.482357
0.637838
0.743452
0.801342
0.803237
0.749564
0.642389
0.483706
0.268256
0.0535295
0
0
0
0
0
0
0
0
0
0
0
0
0.0202888
0.115489
0.331505
0.498875
0.557369
0.594053
0.601946
0.517106
0.508272
0.31198
0.148711
0.0462459
0
0
0
0
0
0
0
0
0
0
0
0
0.0490021
0.172165
0.149359
0.398087
0.520574
0.647319
0.309136
0.250744
0.145422
0.279835
0.132212
0.0445242
0
0
0
0
0
0
0
0
0
0
0
0
0.0481178
0.116702
0.147298
0.374836
0.579162
0.479451
0.546454
0.383601
0.13051
0.129832
0.260849
0.0540036
0
0
0
0
0
0
0
0
0
0
0
0
0.0474106
0.265945
0.464763
0.467175
0.713675
0.745324
0.727632
0.687793
0.59854
0.451639
0.254899
0.0550547
0
0
0
0
0
0
0
0
0
0
0
0
0.0766786
0.30746
0.528492
0.690121
0.795836
0.845479
0.840621
0.779017
0.661124
0.492481
0.0200182
0.0120195
0
0
0
0
0
0
0
0
0
0
0
0
0.0803183
0.32156
0.542414
0.697532
0.804024
0.85701
0.846731
0.785308
0.671027
0.508433
0.285545
0.0597668
0
0
0
0
0
0
0
0
0
0
0
0
0.0838243
0.320174
0.526555
0.670705
0.755072
0.783802
0.775825
0.595036
0.636579
0.319015
0.281222
0.0595229
0
0
0
0
0
0
0
0
0
0
0
0
0.0811744
0.300462
0.491431
0.631893
0.727877
0.780973
0.784213
0.734291
0.635002
0.477437
0.272067
0.0598362
0
0
0
0
0
0
0
0
0
0
0
0
0.0702662
0.222327
0.499001
0.629934
0.589321
0.792117
0.801334
0.753488
0.651521
0.490656
0.277552
0.0618857
0
0
0
0
0
0
0
0
0
0
0
0
0.0854145
0.246334
0.52153
0.679385
0.787311
0.839632
0.838751
0.77862
0.664952
0.494177
0.275385
0.0633373
0
0
0
0
0
0
0
0
0
0
0
0
0.095991
0.329723
0.541312
0.692952
0.785525
0.815935
0.800341
0.738557
0.632219
0.480333
0.273055
0.0697473
0
0
0
0
0
0
0
0
0
0
0
0
0.0970481
0.326469
0.527637
0.667278
0.757967
0.806276
0.811309
0.760094
0.655769
0.499551
0.28424
0.0665763
0
0
0
0
0
0
0
0
0
0
0
0
0.0951236
0.311847
0.504139
0.64582
0.746717
0.794605
0.788166
0.738263
0.629716
0.473898
0.274771
0.0638115
0
0
0
0
0
0
0
0
0
0
0
0
0.099068
0.320528
0.513521
0.658411
0.760215
0.811465
0.810256
0.752784
0.642619
0.484417
0.264496
0.058769
0
0
0
0
0
0
0
0
0
0
0
0
0.101655
0.325757
0.524775
0.675206
0.784744
0.835179
0.829399
0.770397
0.655518
0.496962
0.285331
0.0664205
0
0
0
0
0
0
0
0
0
0
0
0
0.0694452
0.238754
0.0754126
0.283318
0.39653
0.562447
0.457951
0.767696
0.547691
0.489804
0.136026
0.0252043
0
0
0
0
0
0
0
0
0
0
0
0
0.105729
0.328692
0.135559
0.201916
0.658753
0.834206
0.823958
0.763534
0.202721
0.318681
0.153349
0.0456306
0
0
0
0
0
0
0
0
0
0
0
0
0.00503635
0.0801834
0.0145418
0.0978764
0.132345
0.0284244
0.0855543
0.0240142
0.120595
0.059544
0.138986
0.00426932
0
0
0
0
0
0
0
0
0
0
0
0.00106827
0.110827
0.357478
0.564842
0.716586
0.509275
0.608804
0.841743
0.77848
0.665363
0.502025
0.287851
0.0683929
0
0
0
0
0
0
0
0
0
0
0
0.00103458
0.0816097
0.335864
0.521463
0.64936
0.740442
0.797185
0.8018
0.755372
0.644635
0.490356
0.282649
0.0689051
0
0
0
0
0
0
0
0
0
0
0
0.00144261
0.109216
0.333325
0.512135
0.643299
0.738269
0.785413
0.782076
0.734013
0.630075
0.479333
0.280182
0.0689442
0
0
0
0
0
0
0
0
0
0
0
0.00182236
0.11454
0.332027
0.50861
0.641583
0.740578
0.792633
0.793957
0.740435
0.635914
0.483341
0.279187
0.0687921
0
0
0
0
0
0
0
0
0
0
0
0.00229643
0.111375
0.326267
0.502441
0.515021
0.664397
0.774083
0.771259
0.72152
0.619978
0.471305
0.272829
0.0677429
0
0
0
0
0
0
0
0
0
0
0
0
0.051105
0.334614
0.513528
0.632117
0.617602
0.739377
0.748545
0.70386
0.604138
0.461644
0.26586
0.0688722
0
0
0
0
0
0
0
0
0
0
0
0.00317281
0.116213
0.314558
0.488055
0.616177
0.712239
0.747813
0.744027
0.700195
0.606532
0.463913
0.273873
0.0670971
0
0
0
0
0
0
0
0
0
0
0
0.00223235
0.120097
0.332816
0.50295
0.628605
0.722021
0.767167
0.76634
0.715544
0.6148
0.468084
0.277236
0.0703392
0
0
0
0
0
0
0
0
0
0
0
0.0029461
0.123023
0.0863696
0.234146
0.483297
0.746794
0.790907
0.785704
0.725937
0.621452
0.468195
0.175135
0.0489056
0
0
0
0
0
0
0
0
0
0
0
0.00348147
0.00795725
0.03268
0.0668361
0.1432
0.0847988
0.073224
0.058248
0.162264
0.0695647
0.0953261
0.027169
0.0211136
0
0
0
0
0
0
0
0
0
0
0
0.00481195
0.0567377
0.242643
0.512516
0.655332
0.67131
0.361569
0.407415
0.493631
0.222591
0.138893
0.108263
0.0361867
0
0
0
0
0
0
0
0
0
0
0
0.00302912
0.0628045
0.16369
0.208662
0.176368
0.254247
0.739819
0.673972
0.149983
0.182387
0.159844
0.035838
0.0769474
0
0
0
0
0
0
0
0
0
0
0
0.00540438
0.00133194
0.0956991
0.0602756
0.0317058
0.182346
0.162952
0.0319065
0.0998977
0.364282
0.487664
0.284845
0.0760945
0
0
0
0
0
0
0
0
0
0
0
0.00546252
0.0780124
0.356906
0.533699
0.649561
0.720595
0.768561
0.780414
0.735351
0.634543
0.484177
0.281301
0.0772697
0
0
0
0
0
0
0
0
0
0
0
0.00656749
0.136489
0.350208
0.527555
0.65249
0.726956
0.755982
0.766357
0.722848
0.625022
0.479242
0.283074
0.0770335
0
0
0
0
0
0
0
0
0
0
0
0.00787635
0.137041
0.343958
0.517397
0.646897
0.738513
0.780707
0.773576
0.716948
0.612832
0.466188
0.269927
0.0771438
0
0
0
0
0
0
0
0
0
0
0
0.00906543
0.136547
0.0974746
0.355185
0.649868
0.742704
0.787841
0.787146
0.725526
0.476817
0.248628
0.288362
0.078301
0
0
0
0
0
0
0
0
0
0
0
0.00881796
0.139721
0.354251
0.525936
0.649796
0.731639
0.767273
0.763527
0.711604
0.611706
0.469999
0.277828
0.0780871
0
0
0
0
0
0
0
0
0
0
0
0.00986231
0.138371
0.345917
0.508874
0.624309
0.714738
0.655796
0.686949
0.715511
0.615777
0.470194
0.277138
0.0777161
0.000275174
0
0
0
0
0
0
0
0
0
0
0.012471
0.13579
0.337998
0.499068
0.613553
0.70531
0.75472
0.753618
0.699941
0.601835
0.459156
0.271295
0.0773671
0.00025723
0
0
0
0
0
0
0
0
0
0
0.0115448
0.139456
0.338815
0.497574
0.626067
0.72365
0.769413
0.765927
0.71275
0.614031
0.468522
0.277041
0.0787606
0.00075253
0
0
0
0
0
0
0
0
0
0
0.0125363
0.0657934
0.167632
0.237467
0.39988
0.640079
0.642187
0.790848
0.716821
0.572499
0.422057
0.257024
0.0963294
0.000869178
0
0
0
0
0
0
0
0
0
0
0.00739567
0.0177312
0.150274
0.253892
0.11612
0.196834
0.143065
0.33727
0.351911
0.233827
0.126729
0.287851
0.0905141
0
0
0
0
0
0
0
0
0
0
0
0.0162703
0.106317
0.204189
0.529913
0.584702
0.343925
0.638658
0.592409
0.221158
0.537869
0.38373
0.0941391
0.0972282
0.00237892
0
0
0
0
0
0
0
0
0
0
0.0152478
0.154199
0.371166
0.541751
0.662274
0.729703
0.765825
0.699208
0.540756
0.384462
0.431397
0.280587
0.084174
0.00175819
0
0
0
0
0
0
0
0
0
0
0.019693
0.0536568
0.0993125
0.170766
0.143745
0.155704
0.540201
0.265492
0.605498
0.514305
0.463908
0.272736
0.0424078
0.00181518
0
0
0
0
0
0
0
0
0
0
0.00432146
0.0268051
0.0393446
0.0567981
0.160334
0.0651036
0.133165
0.175361
0.226637
0.108851
0.10094
0.0633201
0.0704642
0.00035495
0
0
0
0
0
0
0
0
0
0
0.0199856
0.153089
0.353351
0.527252
0.663016
0.756102
0.798719
0.7934
0.737318
0.633711
0.485866
0.292146
0.0885177
0.00373714
0
0
0
0
0
0
0
0
0
0
0.0182938
0.0890802
0.18439
0.497479
0.666715
0.764312
0.806876
0.800477
0.744371
0.63892
0.490324
0.293501
0.0882955
0.00419474
0
0
0
0
0
0
0
0
0
0
0.0166678
0.166675
0.394864
0.571841
0.699981
0.781344
0.821052
0.809857
0.753383
0.64903
0.498102
0.298817
0.0915865
0.00298339
0
0
0
0
0
0
0
0
0
0
0.0247066
0.161287
0.276845
0.377998
0.295011
0.660624
0.614759
0.767424
0.728708
0.641178
0.491301
0.297549
0.0938632
0.00385429
0
0
0
0
0
0
0
0
0
0
0.0260759
0.105391
0.277112
0.2631
0.561123
0.394909
0.592004
0.723684
0.627945
0.640097
0.488454
0.291671
0.0607555
0
0
0
0
0
0
0
0
0
0
0
0.0233775
0.157057
0.245877
0.337956
0.661995
0.60983
0.582632
0.78966
0.735408
0.629323
0.483254
0.23291
0.101763
0.00392838
0
0
0
0
0
0
0
0
0
0
0.0180955
0.112629
0.177439
0.326019
0.475588
0.334411
0.607761
0.164369
0.485031
0.571127
0.489764
0.210597
0.0943523
0.00416531
0
0
0
0
0
0
0
0
0
0
0.0189345
0.159569
0.368068
0.530217
0.639473
0.731338
0.783527
0.783215
0.733502
0.633953
0.489467
0.297114
0.091816
0.00364601
0
0
0
0
0
0
0
0
0
0
0.0178591
0.161343
0.373332
0.538788
0.650258
0.707877
0.749124
0.760703
0.719572
0.622893
0.482775
0.294701
0.0921846
0.00394604
0
0
0
0
0
0
0
0
0
0
0.0191389
0.157657
0.362608
0.520891
0.637278
0.711573
0.748978
0.750091
0.705971
0.612406
0.473011
0.288293
0.09173
0.00421215
0
0
0
0
0
0
0
0
0
0
0.0189633
0.155185
0.353772
0.508567
0.633476
0.726788
0.770308
0.766777
0.716382
0.62021
0.480137
0.293748
0.0917858
0.00613578
0
0
0
0
0
0
0
0
0
0
0.0176765
0.151978
0.358081
0.507534
0.626388
0.717675
0.761061
0.754691
0.704465
0.608541
0.472748
0.290405
0.0935065
0.00461584
0
0
0
0
0
0
0
0
0
0
0.0204264
0.154346
0.349216
0.435465
0.638505
0.731731
0.768333
0.763494
0.713238
0.616981
0.480209
0.297489
0.0938621
0.00441508
0
0
0
0
0
0
0
0
0
0
0.0372893
0.154382
0.13005
0.460015
0.658219
0.738259
0.677502
0.777337
0.732055
0.633416
0.491433
0.302289
0.0989746
0.00525228
0
0
0
0
0
0
0
0
0
0
0.0244567
0.0199276
0.084457
0.114643
0.1189
0.229555
0.209461
0.275306
0.484171
0.425063
0.496419
0.307225
0.0995478
0.00795332
0
0
0
0
0
0
0
0
0
0
0.00965274
0.0483278
0.0698875
0.178891
0.115937
0.139064
0.523434
0.157023
0.512548
0.38208
0.263078
0.168234
0.106043
0.00707875
0
0
0
0
0
0
0
0
0
0
0.0262437
0.102151
0.319901
0.380212
0.45147
0.698973
0.78758
0.783186
0.733809
0.631388
0.489118
0.301367
0.101395
0.00800097
0
0
0
0
0
0
0
0
0
0
0.0235402
0.158633
0.351198
0.511683
0.635768
0.727355
0.768289
0.761751
0.715604
0.616505
0.478301
0.294813
0.100511
0.00825854
0
0
0
0
0
0
0
0
0
0
0.0240874
0.0534814
0.174992
0.305381
0.412589
0.737229
0.773869
0.663273
0.650582
0.5106
0.473794
0.294139
0.102969
0.0097477
0
0
0
0
0
0
0
0
0
0
0.0237845
0.109262
0.127044
0.259096
0.385851
0.721307
0.763719
0.762926
0.712911
0.616327
0.440491
0.230647
0.105885
0.0066942
0
0
0
0
0
0
0
0
0
0
0.0103633
0.0356282
0.121233
0.168679
0.100292
0.234761
0.388222
0.0959294
0.217748
0.373577
0.190088
0.291082
0.108498
0.0160504
0
0
0
0
0
0
0
0
0
0
0.0315865
0.156189
0.342055
0.425205
0.584301
0.648645
0.684696
0.5716
0.559683
0.515913
0.370647
0.243963
0.0998312
0.0155046
0
0
0
0
0
0
0
0
0
0
0.0383044
0.125385
0.283989
0.355964
0.486239
0.645716
0.653983
0.636931
0.581044
0.468039
0.343034
0.198554
0.106828
0.0147556
0
0
0
0
0
0
0
0
0
0
0.0245954
0.152363
0.336798
0.484402
0.592757
0.661064
0.705634
0.71522
0.672544
0.584004
0.455351
0.283666
0.100713
0.0126552
0
0
0
0
0
0
0
0
0
0
0.0249008
0.15422
0.345867
0.506921
0.63065
0.711497
0.75383
0.751061
0.701532
0.607714
0.47213
0.29507
0.105997
0.0126077
0
0
0
0
0
0
0
0
0
0
0.0274872
0.0346096
0.154347
0.167434
0.102514
0.211138
0.186219
0.229446
0.191398
0.134326
0.0597733
0.0409876
0.067245
0.0152248
0
0
0
0
0
0
0
0
0
0
0.0265947
0.156849
0.353429
0.325884
0.581804
0.474886
0.660084
0.295958
0.616062
0.631221
0.491808
0.306437
0.109296
0.0141773
0
0
0
0
0
0
0
0
0
0
0.0221875
0.165979
0.378239
0.54769
0.679611
0.771426
0.815005
0.809694
0.752585
0.650844
0.507579
0.320114
0.111857
0.0144274
0
0
0
0
0
0
0
0
0
0
0.0214318
0.170188
0.387685
0.564607
0.695495
0.778048
0.805906
0.797244
0.736283
0.631536
0.496142
0.314669
0.110348
0.0141967
0
0
0
0
0
0
0
0
0
0
0.0222394
0.162305
0.367311
0.530214
0.645601
0.714242
0.7404
0.748785
0.710188
0.619588
0.487836
0.310142
0.109815
0.014763
0
0
0
0
0
0
0
0
0
0
0.0219169
0.156285
0.354183
0.507839
0.622475
0.705788
0.736722
0.750959
0.705589
0.616205
0.485443
0.309248
0.11207
0.0148068
0
0
0
0
0
0
0
0
0
0
0.0218242
0.155645
0.353644
0.515406
0.641884
0.729876
0.772021
0.769406
0.718954
0.623385
0.488714
0.311582
0.11282
0.0149356
0
0
0
0
0
0
0
0
0
0
0.0230731
0.161052
0.36234
