wind_2013
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000427695
0.242533079
0.078087644
0.127340622
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.029604756
0
0
4.01E-05
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.001885812
0.000833779
0.194437753
0.054907741
0.068088447
0.109372195
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.004184484
0.198693266
0.218140877
0.297917064
0.40231195
0.417810838
0.514170463
0.001420306
0.119748408
0.061606309
0.008527971
0
0
0
0
0
0
0
0
0
0
0
0.051841399
0.001014495
0.523576692
0.989643441
0.719482484
1
0.956079895
0.355690655
0.058308916
0.561724112
0.247614288
0.089013203
0.135437002
0.067265147
0
0
0
0
0
0.419862496
0.367727369
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.37532162
0.795272797
0.872430484
1
0.42303945
1
0
0.009332264
0.013819811
0.128857794
1
0.386984434
1
0.558366199
0.106648235
0.4157436
0.072521442
0
0.479273099
0.286042133
0.641803494
1
0.932237757
0.792100637
1
0.456305793
0.972639365
0.715898074
0.510547704
0.29199338
0.47673609
0.322965988
0.0116701
0
0.020279658
0
0
0.043090334
0.112657245
0.037238674
0.07417667
0.005692405
0
0
0.120848898
0.252927987
0.228455492
0.051123319
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.003918128
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000489268
0
0
0
0.104192357
0
0
0.069358989
0
0
0
0
0.039818347
0.097128877
0
0
0
0
0
0
0
0
0
1
0.100303195
0
0.848125765
0.099284316
0.160533863
0
0.162674202
0
0.143559747
0.000557705
0.01072279
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00800239
0
0
0
0.00990136
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.026481969
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.927156548
0.904512809
0.102152084
0.000445367
0
0
0
0
0
0
0
0
0
0
0
0
0.000999781
0.000104
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000786877
0.001225207
0.009127662
0
0.042452427
0.01533974
0
0
0.202230939
0
0
0
0.010987468
0.602831576
0
0
0
0.330829879
0.006017818
0.450773986
0.993708408
1
1
1
1
0.914035283
0.995023051
0.726243848
0.969434847
1
0.331420689
0.637418554
0.072909843
0
0.36442698
0
0
0
0.733717061
0.815375932
0.038049031
0
0.031829463
0.133585476
0.21210694
0.504838534
0.265704113
0.234783036
0.334476605
0.459082482
0.574576935
0.938534143
0.420609098
0.07993138
0.246858099
0.00012696
0
0.008159212
0.000444517
0
0
0
0
0
0
0
0
0.000369853
7.13E-05
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00908525
0
0.016073999
